iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.3751023999998324,234162.06951325817,234162.06951325817,234162.06951325817,135,50,-4805.743912771304,6221,0.0
2,0.523446199999853,234162.06951325817,234162.06951325817,234162.06951325817,135,100,-5812.024830048669,6187,0.0
3,0.6944167000001471,234162.06951325817,234162.06951325817,234162.06951325817,137,150,-6612.024832888474,5586,0.0
4,0.9232925999999679,234162.06951325817,234162.06951325817,234162.06951325817,138,200,-5812.024830048669,4800,0.0
5,1.1280040000001463,234162.06951325817,234162.06951325817,234162.06951325817,137,250,-9483.991032888473,4601,0.0
