iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.09749509999983275,23864.969566698957,23864.969566698957,23864.969566698957,14,10,-1837.6307232287695,575,0.0
2,0.1500053999998272,23864.969566698957,23864.969566698957,23864.969566698957,17,20,-1837.630783540199,756,0.0
3,0.20605879999993704,23864.969566698957,23864.969566698957,23864.969566698957,13,30,-1837.630783540199,568,0.0
4,0.26942419999977574,23864.969566698957,23864.969566698957,23864.969566698957,19,40,-1837.6307232287695,780,0.0
5,0.332477899999958,23864.969566698957,23864.969566698957,23864.969566698957,15,50,-1837.6307232287695,973,0.0
