iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.1851344000001518,87073.8384433599,87073.8384433599,87073.8384433599,51,25,-2341.996721903357,2696,0.0
2,0.2651933000001918,87073.8384433599,87073.8384433599,87073.8384433599,57,50,-2341.996721903357,2744,0.0
3,0.36063890000014,87073.8384433599,87073.8384433599,87073.8384433599,57,75,-2399.999983856813,2505,0.0
4,0.4693931000001612,87073.8384433599,87073.8384433599,87073.8384433599,54,100,-2636.7116746301126,2051,0.0
5,0.5871792000002642,87073.8384433599,87073.8384433599,87073.8384433599,60,125,-2646.7979067755664,2402,0.0
