iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.17682860000013534,84177.67244258132,84177.67244258132,84177.67244258132,60,25,-2382.9590759659336,2455,0.0
2,0.25640370000019175,84177.67244258132,84177.67244258132,84177.67244258132,59,50,-2286.1645943681106,2253,0.0
3,0.3450854000002437,84177.67244258146,84177.67244258146,84177.67244258146,53,75,-2382.9590759659336,1985,0.0
4,0.44518220000009023,84177.67244258136,84177.67244258136,84177.67244258136,62,100,-2382.9590759659336,2246,0.0
5,0.5642436000002817,84177.67244258132,84177.67244258132,84177.67244258132,63,125,-2776.068216906289,1992,0.0
