iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.3744578000000729,235582.94991276672,235582.94991276672,235582.94991276672,136,50,-5619.547174102061,6555,0.0
2,0.4975624000003336,235582.94991276672,235582.94991276672,235582.94991276672,122,100,-5619.547174102061,5683,0.0
3,0.6464459000003444,235582.94991276672,235582.94991276672,235582.94991276672,130,150,-7908.083960256146,5803,0.0
4,0.8376715000003969,235582.94991276672,235582.94991276672,235582.94991276672,133,200,-5619.547133441782,5373,0.0
5,1.0324260000002141,235582.94991276672,235582.94991276672,235582.94991276672,135,250,-5619.547174102061,4779,0.0
