iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,1.7812911999999415,1820531.035807956,1820531.035807956,1820531.035807956,720,250,-5979.714748074963,43357,0.0
2,2.2089092000001074,1820531.0358079602,1820531.0358079602,1820531.0358079602,722,500,-6087.3195,38773,0.0
3,2.7764953999999307,1820531.035807956,1820531.035807956,1820531.035807956,727,750,-5953.389754108083,33343,0.0
4,3.468946599999981,1820531.035807956,1820531.035807956,1820531.035807956,737,1000,-8243.542656880321,31397,0.0
5,4.305576799999926,1820531.035807956,1820531.035807956,1820531.035807956,734,1250,-12546.18008040584,27360,0.0
