iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,1.4451939999999013,2019019.503494521,2019019.503494521,2019019.503494521,1500,500,-5979.714748074963,92765,0.0
2,2.222399000000223,1974783.7609047645,1974783.7609047645,1974783.7609047645,1494,1000,-7813.376868276269,81910,0.0
3,3.3083996000000297,1955533.3322189203,1955533.3322189203,1955533.3322189203,1494,1500,-6554.924818379176,67820,0.0
4,4.735774900000251,1941211.3735597928,1941211.3735597928,1941211.3735597928,1500,2000,-5655.156333512428,54060,0.0
5,6.344844300000204,1926592.5727763993,1926592.5727763993,1926592.5727763993,1499,2500,-4103.402904839244,47362,0.0
6,8.146874800000205,1914590.4747397313,1914590.4747397313,1914590.4747397313,1500,3000,-3557.596462324251,44343,0.0
7,10.095208000000184,1907175.8393842357,1907175.8393842357,1907175.8393842357,1500,3500,-3527.1372449192177,43681,0.0
8,12.281573499999922,1899298.1472460732,1899298.1472460732,1899298.1472460732,1500,4000,-3473.2986042631123,40627,0.0
