iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.6003118999997241,817654.1820928685,817654.1820928685,817654.1820928685,600,200,-5908.858416362771,46362,0.0
2,0.9585938000000169,772583.9758145688,772583.9758145688,772583.9758145688,575,400,-7418.855842933971,41764,0.0
3,1.4190496000001076,756254.0473047028,756254.0473047028,756254.0473047028,558,600,-6000.000012848588,37065,0.0
4,2.0135878999999477,743640.5620031088,743640.5620031088,743640.5620031088,565,800,-5822.80076072782,34287,0.0
5,2.7088024999998197,722638.8749434749,722638.8749434749,722638.8749434749,575,1000,-5822.800716362771,28709,0.0
6,3.494964699999855,705999.2762276288,705999.2762276288,705999.2762276288,600,1200,-5607.382338510405,26399,0.0
7,4.407207700000072,691864.4907833824,691864.4907833824,691864.4907833824,600,1400,-3669.413348310134,24768,0.0
8,5.396987000000081,684793.9111837643,684793.9111837643,684793.9111837643,600,1600,-3387.920082183459,22569,0.0
