iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.7648845000076108,2047240.4643288888,2047240.4643288888,2047240.4643288888,1500,500,-3744.9639218338934,0.0
2,1.171389499970246,1814195.2081592714,1814195.2081592714,1814195.2081592714,652,1000,-3769.830070742389,0.0
3,1.6427148999646306,1805010.655722381,1805010.655722381,1805010.655722381,415,1500,-3769.830070742389,0.0
4,2.1534406999708153,1795723.4416992045,1795723.4416992045,1795723.4416992045,321,2000,-3769.830070742389,0.0
5,2.684807399986312,1789858.6029177993,1789858.6029177993,1789858.6029177993,162,2500,-3769.830070742389,0.0
6,3.2403478999622166,1785315.563570674,1785315.563570674,1785315.563570674,102,3000,-3769.830070742389,0.0
7,3.8049072999856435,1781854.7834160966,1781854.7834160966,1781854.7834160966,103,3500,-3769.830070742389,0.0
8,4.386262699961662,1779918.8555081778,1779918.8555081778,1779918.8555081778,64,4000,-3769.830070742389,0.0
9,4.973179399967194,1779396.6571866388,1779396.6571866388,1779396.6571866388,38,4500,-3769.830070742389,0.0
10,5.564939100004267,1779379.471155793,1779379.471155793,1779379.471155793,35,5000,-3769.830070742389,0.0
11,6.165186500002164,1779379.471155793,1779379.471155793,1779379.471155793,25,5500,-3769.830070742389,0.0
12,6.771613399963826,1779379.471155793,1779379.471155793,1779379.471155793,11,6000,-3769.830070742389,0.0
13,7.375698099960573,1779379.471155793,1779379.471155793,1779379.471155793,8,6500,-3769.830070742389,0.0
14,7.979356799973175,1779379.471155793,1779379.471155793,1779379.471155793,9,7000,-3769.830070742389,0.0
15,8.589450299972668,1779379.471155793,1779379.471155793,1779379.471155793,6,7500,-3769.830070742389,0.0
16,9.189526900008786,1779379.471155793,1779379.471155793,1779379.471155793,4,8000,-3769.830070742389,0.0
17,9.797970100014936,1779379.471155793,1779379.471155793,1779379.471155793,7,8500,-3769.830070742389,0.0
18,10.420885499974247,1779379.471155793,1779379.471155793,1779379.471155793,16,9000,-3769.830070742389,0.0
19,11.03545959998155,1779379.471155793,1779379.471155793,1779379.471155793,3,9500,-3769.830070742389,0.0
20,11.647186099959072,1779379.471155793,1779379.471155793,1779379.471155793,6,10000,-3769.830070742389,0.0
