iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.2374035000102594,2043738.959982083,2043738.959982083,2043738.959982083,1500,500,-5983.345912045344,0.0
2,1.8218251999933273,1992751.6443494747,1992751.6443494747,1992751.6443494747,1500,1000,-6649.678799952727,0.0
3,2.6474376000114717,1972196.8675042752,1972196.8675042752,1972196.8675042752,1500,1500,-6649.678799952727,0.0
4,3.726152799965348,1951848.6146740345,1951848.6146740345,1951848.6146740345,1497,2000,-6649.678799952727,0.0
5,5.119813399971463,1938202.195938104,1938202.195938104,1938202.195938104,1498,2500,-6649.678799952727,0.0
6,6.656698699982371,1928276.4300311345,1928276.4300311345,1928276.4300311345,1500,3000,-6649.678799952727,0.0
7,8.3320953999646,1920357.856749878,1920357.856749878,1920357.856749878,1500,3500,-6649.678799952727,0.0
8,10.15945139998803,1911709.0726055556,1911709.0726055556,1911709.0726055556,1476,4000,-6649.678799952727,0.0
9,12.139887599973008,1904280.6023596996,1904280.6023596996,1904280.6023596996,1496,4500,-6649.678799952727,0.0
10,14.185901499993633,1896796.7636770138,1896796.7636770138,1896796.7636770138,1488,5000,-6649.678799952727,0.0
11,16.326314000005368,1880585.9921920376,1880585.9921920376,1880585.9921920376,1480,5500,-6649.678799952727,0.0
12,18.67027170001529,1869063.9962756743,1869063.9962756743,1869063.9962756743,1471,6000,-6649.678799952727,0.0
13,21.145229100016877,1858493.8473893648,1858493.8473893648,1858493.8473893648,1448,6500,-6649.678799952727,0.0
14,23.942548299964983,1845502.0025301748,1845502.0025301748,1845502.0025301748,1391,7000,-6649.678799952727,0.0
15,26.767141599964816,1834810.7403540616,1834810.7403540616,1834810.7403540616,1310,7500,-6649.678799952727,0.0
16,29.67896039999323,1827933.083680061,1827933.083680061,1827933.083680061,1277,8000,-6649.678799952727,0.0
17,32.78782069997396,1820003.3739872586,1820003.3739872586,1820003.3739872586,1144,8500,-6649.678799952727,0.0
18,36.02523640001891,1811496.7567572112,1811496.7567572112,1811496.7567572112,1121,9000,-6649.678799952727,0.0
19,39.3660164999892,1804701.0370976585,1804701.0370976585,1804701.0370976585,1006,9500,-6649.678799952727,0.0
20,42.82258430001093,1797539.5723183274,1797539.5723183274,1797539.5723183274,967,10000,-6649.678799952727,0.0
