iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.2350036000134423,2024969.9753777476,2024969.9753777476,2024969.9753777476,1500,500,-5996.498825444733,0.0
2,1.8157105999998748,1973018.247685947,1973018.247685947,1973018.247685947,1500,1000,-8013.583394026841,0.0
3,2.6634728999924846,1954485.1434787947,1954485.1434787947,1954485.1434787947,1500,1500,-8013.583394026841,0.0
4,3.734250699984841,1932042.5076628455,1932042.5076628455,1932042.5076628455,1500,2000,-8013.583394026841,0.0
5,5.204315299983136,1915469.86905915,1915469.86905915,1915469.86905915,1497,2500,-8013.583394026841,0.0
6,6.84268780000275,1906575.9814687448,1906575.9814687448,1906575.9814687448,1493,3000,-8013.583394026841,0.0
7,8.633114800031763,1894773.9376521003,1894773.9376521003,1894773.9376521003,1484,3500,-8013.583394026841,0.0
8,10.621438900008798,1879967.1382578644,1879967.1382578644,1879967.1382578644,1488,4000,-8013.583394026841,0.0
9,12.73755489999894,1867872.8461646026,1867872.8461646026,1867872.8461646026,1496,4500,-8013.583394026841,0.0
10,14.943375799979549,1859976.2420456198,1859976.2420456198,1859976.2420456198,1486,5000,-8013.583394026841,0.0
11,17.25078569998732,1850733.1491353514,1850733.1491353514,1850733.1491353514,1476,5500,-8013.583394026841,0.0
12,19.703871200035792,1840710.537221352,1840710.537221352,1840710.537221352,1477,6000,-8013.583394026841,0.0
13,22.494973800028674,1825512.1760751181,1825512.1760751181,1825512.1760751181,1444,6500,-8013.583394026841,0.0
14,25.266989200026728,1815511.4422649816,1815511.4422649816,1815511.4422649816,1280,7000,-8013.583394026841,0.0
15,28.15763929998502,1807409.7388576702,1807409.7388576702,1807409.7388576702,1171,7500,-8013.583394026841,0.0
16,31.202889000007417,1800076.672037056,1800076.672037056,1800076.672037056,1230,8000,-8013.583394026841,0.0
17,34.40058010001667,1793668.3783121044,1793668.3783121044,1793668.3783121044,1076,8500,-8013.583394026841,0.0
18,37.86970119999023,1786254.8990630787,1786254.8990630787,1786254.8990630787,1080,9000,-8013.583394026841,0.0
19,41.30948460003128,1779013.8046195148,1779013.8046195148,1779013.8046195148,969,9500,-8013.583394026841,0.0
20,45.112426200008485,1772803.1066795413,1772803.1066795413,1772803.1066795413,976,10000,-8013.583394026841,0.0
