iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.46855270001105964,798734.9266144546,798734.9266144546,798734.9266144546,600,200,-5949.811921312698,0.0
2,0.692070999997668,752223.9403576731,752223.9403576731,752223.9403576731,600,400,-7303.448010676798,0.0
3,1.0071840000455268,732153.0993700186,732153.0993700186,732153.0993700186,597,600,-7303.448010676798,0.0
4,1.3924546000198461,711859.7362679928,711859.7362679928,711859.7362679928,600,800,-7303.448010676798,0.0
5,1.8319803000194952,699376.4289868288,699376.4289868288,699376.4289868288,600,1000,-7303.448010676798,0.0
6,2.332752500020433,691192.6675995563,691192.6675995563,691192.6675995563,598,1200,-7303.448010676798,0.0
7,2.893149200011976,682650.676461432,682650.676461432,682650.676461432,597,1400,-7303.448010676798,0.0
8,3.48726500000339,673998.6478422949,673998.6478422949,673998.6478422949,589,1600,-7303.448010676798,0.0
9,4.124695600010455,667221.0505715417,667221.0505715417,667221.0505715417,595,1800,-7303.448010676798,0.0
10,4.809898000035901,657293.375728972,657293.375728972,657293.375728972,596,2000,-7303.448010676798,0.0
11,5.531034900050145,650342.5198923198,650342.5198923198,650342.5198923198,595,2200,-7303.448010676798,0.0
12,6.312680400034878,640788.7072511205,640788.7072511205,640788.7072511205,592,2400,-7303.448010676798,0.0
13,7.1095046999980696,632823.337517353,632823.337517353,632823.337517353,589,2600,-7303.448010676798,0.0
14,7.950265000050422,625011.3587189794,625011.3587189794,625011.3587189794,585,2800,-7303.448010676798,0.0
15,8.829981899994891,619335.9467573806,619335.9467573806,619335.9467573806,579,3000,-7303.448010676798,0.0
16,9.75314129999606,611594.9712000781,611594.9712000781,611594.9712000781,563,3200,-7303.448010676798,0.0
17,10.731880900042597,607018.3552479664,607018.3552479664,607018.3552479664,507,3400,-7303.448010676798,0.0
18,11.750651200010907,601739.9833785836,601739.9833785836,601739.9833785836,479,3600,-7303.448010676798,0.0
19,12.82935610000277,596799.7579757104,596799.7579757104,596799.7579757104,504,3800,-7303.448010676798,0.0
20,13.960372700006701,592688.3327470014,592688.3327470014,592688.3327470014,409,4000,-7303.448010676798,0.0
