iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.6312037000316195,2039570.5012162286,2039570.5012162286,2039570.5012162286,1500,500,-3701.5799101321313,0.0
2,1.0121771999984048,1802234.7227136425,1802234.7227136425,1802234.7227136425,675,1000,-3701.5799101321313,0.0
3,1.4550752000068314,1794700.1510306185,1794700.1510306185,1794700.1510306185,468,1500,-3701.5799101321313,0.0
4,1.939425700053107,1784139.23508046,1784139.23508046,1784139.23508046,352,2000,-3701.5799101321313,0.0
5,2.450138100015465,1777549.1308338216,1777549.1308338216,1777549.1308338216,245,2500,-3701.5799101321313,0.0
6,2.9861586000188254,1772658.4537334517,1772658.4537334517,1772658.4537334517,164,3000,-3701.5799101321313,0.0
7,3.5425742000225,1768748.4158657007,1768748.4158657007,1768748.4158657007,139,3500,-3701.5799101321313,0.0
8,4.120761000027414,1765888.9025220494,1765888.9025220494,1765888.9025220494,79,4000,-3701.5799101321313,0.0
9,4.704535000026226,1764856.655017788,1764856.655017788,1764856.655017788,63,4500,-3701.5799101321313,0.0
10,5.295269599999301,1764856.655017788,1764856.655017788,1764856.655017788,28,5000,-3701.5799101321313,0.0
11,5.87933810002869,1764838.4689213932,1764838.4689213932,1764838.4689213932,18,5500,-3701.5799101321313,0.0
12,6.474887500051409,1764838.4689213932,1764838.4689213932,1764838.4689213932,25,6000,-3701.5799101321313,0.0
13,7.081859200028703,1764838.4689213932,1764838.4689213932,1764838.4689213932,16,6500,-3701.5799101321313,0.0
14,7.6795105000492185,1764838.4689213932,1764838.4689213932,1764838.4689213932,14,7000,-3701.5799101321313,0.0
15,8.278527400048915,1764838.4689213932,1764838.4689213932,1764838.4689213932,6,7500,-3701.5799101321313,0.0
16,8.874510100053158,1764838.4689213932,1764838.4689213932,1764838.4689213932,23,8000,-3701.5799101321313,0.0
17,9.472078300022986,1764838.4689213932,1764838.4689213932,1764838.4689213932,16,8500,-3701.5799101321313,0.0
18,10.081291000009514,1764838.4689213932,1764838.4689213932,1764838.4689213932,10,9000,-3701.5799101321313,0.0
19,10.793824200052768,1764838.4689213932,1764838.4689213932,1764838.4689213932,4,9500,-3701.5799101321313,0.0
20,11.403128200036008,1764838.4689213932,1764838.4689213932,1764838.4689213932,6,10000,-3701.5799101321313,0.0
