iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.45315979997394606,790832.8746908188,790832.8746908188,790832.8746908188,600,200,-5990.090495068338,0.0
2,0.6881721999961883,745396.3291280642,745396.3291280642,745396.3291280642,582,400,-6698.580330337798,0.0
3,1.0147001999430358,726758.5263685151,726758.5263685151,726758.5263685151,567,600,-7926.272154810695,0.0
4,1.4198478999896906,704233.4239552002,704233.4239552002,704233.4239552002,600,800,-7926.272154810695,0.0
5,1.8998976999428123,691604.9446886745,691604.9446886745,691604.9446886745,600,1000,-7926.272154810695,0.0
6,2.4194264999823645,678579.0505069621,678579.0505069621,678579.0505069621,599,1200,-7926.272154810695,0.0
7,2.985280499968212,671763.3140628554,671763.3140628554,671763.3140628554,595,1400,-7926.272154810695,0.0
8,3.6060054999543354,660591.7821135126,660591.7821135126,660591.7821135126,600,1600,-7926.272154810695,0.0
9,4.304098699998576,653488.8374287493,653488.8374287493,653488.8374287493,581,1800,-7926.272154810695,0.0
10,5.074346199980937,646935.2269380975,646935.2269380975,646935.2269380975,575,2000,-7926.272154810695,0.0
11,5.88034949998837,640747.4822472053,640747.4822472053,640747.4822472053,555,2200,-7926.272154810695,0.0
12,6.752684899955057,634359.0923561127,634359.0923561127,634359.0923561127,547,2400,-7926.272154810695,0.0
13,7.643607299949508,627327.1585271112,627327.1585271112,627327.1585271112,591,2600,-7926.272154810695,0.0
14,8.597219499992207,619983.0573850275,619983.0573850275,619983.0573850275,567,2800,-7926.272154810695,0.0
15,9.676236399973277,612450.9246936819,612450.9246936819,612450.9246936819,570,3000,-7926.272154810695,0.0
16,10.741801699972712,603788.5082866151,603788.5082866151,603788.5082866151,569,3200,-7926.272154810695,0.0
17,11.849480899982154,597566.3120861737,597566.3120861737,597566.3120861737,554,3400,-7926.272154810695,0.0
18,13.025652999989688,592549.3019304704,592549.3019304704,592549.3019304704,482,3600,-7926.272154810695,0.0
19,14.282401699980255,588163.0285563425,588163.0285563425,588163.0285563425,467,3800,-7926.272154810695,0.0
20,15.627617099962663,583767.6631737235,583767.6631737235,583767.6631737235,353,4000,-7926.272154810695,0.0
