iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.6397801999701187,2024969.9753777476,2024969.9753777476,2024969.9753777476,1500,500,-3724.215423104577,0.0
2,1.0322567999828607,1782025.9543250224,1782025.9543250224,1782025.9543250224,606,1000,-3724.215423104577,0.0
3,1.4851625000010245,1772759.4663726226,1772759.4663726226,1772759.4663726226,417,1500,-3724.215423104577,0.0
4,1.9865573999704793,1765933.0265933445,1765933.0265933445,1765933.0265933445,322,2000,-3724.215423104577,0.0
5,2.5022119999630377,1758779.8690404235,1758779.8690404235,1758779.8690404235,169,2500,-3724.215423104577,0.0
6,3.0264033999992535,1754854.3955981105,1754854.3955981105,1754854.3955981105,169,3000,-3724.215423104577,0.0
7,3.586692699987907,1751841.486775981,1751841.486775981,1751841.486775981,85,3500,-3724.215423104577,0.0
8,4.1487784999771975,1750039.3487120625,1750039.3487120625,1750039.3487120625,70,4000,-3724.215423104577,0.0
9,4.731762799958233,1749800.8731275282,1749800.8731275282,1749800.8731275282,26,4500,-3724.215423104577,0.0
10,5.30393880000338,1749759.2899430445,1749759.2899430445,1749759.2899430445,60,5000,-3724.215423104577,0.0
11,5.886445299955085,1749759.2899430445,1749759.2899430445,1749759.2899430445,15,5500,-3724.215423104577,0.0
12,6.468571199977305,1749759.2899430445,1749759.2899430445,1749759.2899430445,37,6000,-3724.215423104577,0.0
13,7.054652399965562,1749759.2899430445,1749759.2899430445,1749759.2899430445,13,6500,-3724.215423104577,0.0
14,7.641373099992052,1749759.2899430445,1749759.2899430445,1749759.2899430445,22,7000,-3724.215423104577,0.0
15,8.230746499961242,1749759.2899430445,1749759.2899430445,1749759.2899430445,11,7500,-3724.215423104577,0.0
16,8.831079399969894,1749759.2899430445,1749759.2899430445,1749759.2899430445,9,8000,-3724.215423104577,0.0
17,9.426971899985801,1749759.2899430445,1749759.2899430445,1749759.2899430445,19,8500,-3724.215423104577,0.0
18,10.030324499995913,1749759.2899430445,1749759.2899430445,1749759.2899430445,4,9000,-3724.215423104577,0.0
19,10.6306541999802,1749759.2899430445,1749759.2899430445,1749759.2899430445,10,9500,-3724.215423104577,0.0
20,11.22847129998263,1749759.2899430445,1749759.2899430445,1749759.2899430445,10,10000,-3724.215423104577,0.0
