iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.2949129000189714,790584.6338215682,790584.6338215682,790584.6338215682,600,200,-3747.1229140082105,0.0
2,0.4620024000178091,608468.2786420631,608468.2786420631,608468.2786420631,394,400,-3747.1229140082105,0.0
3,0.6594387000077404,594014.4909306816,594014.4909306816,594014.4909306816,299,600,-3747.1229140082105,0.0
4,0.8866854999796487,591267.1500463466,591267.1500463466,591267.1500463466,216,800,-3747.1229140082105,0.0
5,1.1265506999916397,586686.0106364226,586686.0106364226,586686.0106364226,129,1000,-3747.1229140082105,0.0
6,1.3749658000306226,582288.8445753867,582288.8445753867,582288.8445753867,161,1200,-3747.1229140082105,0.0
7,1.6459489000262693,579031.1187708977,579031.1187708977,579031.1187708977,45,1400,-3747.1229140082105,0.0
8,1.9164822000311688,576903.5240313613,576903.5240313613,576903.5240313613,37,1600,-3747.1229140082105,0.0
9,2.1888491000281647,576607.7123171479,576607.7123171479,576607.7123171479,59,1800,-3747.1229140082105,0.0
10,2.4766987999901175,576607.7123171479,576607.7123171479,576607.7123171479,20,2000,-3747.1229140082105,0.0
11,2.765173699997831,576607.7123171479,576607.7123171479,576607.7123171479,10,2200,-3747.1229140082105,0.0
12,3.044796700007282,576607.7123171479,576607.7123171479,576607.7123171479,23,2400,-3747.1229140082105,0.0
13,3.334440500009805,576607.7123171479,576607.7123171479,576607.7123171479,3,2600,-3747.1229140082105,0.0
14,3.6233013999881223,576607.7123171479,576607.7123171479,576607.7123171479,20,2800,-3747.1229140082105,0.0
15,3.913864200003445,576607.7123171478,576607.7123171478,576607.7123171478,9,3000,-3747.1229140082105,0.0
16,4.200330600026064,576607.7123171479,576607.7123171479,576607.7123171479,37,3200,-3747.1229140082105,0.0
17,4.490597299998626,576607.7123171479,576607.7123171479,576607.7123171479,5,3400,-3747.1229140082105,0.0
18,4.782451800012495,576607.7123171479,576607.7123171479,576607.7123171479,4,3600,-3747.1229140082105,0.0
19,5.072986699989997,576607.7123171479,576607.7123171479,576607.7123171479,8,3800,-3747.1229140082105,0.0
20,5.366234400018584,576607.7123171479,576607.7123171479,576607.7123171479,0,4000,-3747.1229140082105,0.0
