iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.2756908000446856,817654.1820928685,817654.1820928685,817654.1820928685,600,200,-3643.7885017740136,0.0
2,0.4550139000057243,620794.0170831848,620794.0170831848,620794.0170831848,444,400,-3643.7885017740136,0.0
3,0.655989499995485,610610.1951893606,610610.1951893606,610610.1951893606,359,600,-3643.7885017740136,0.0
4,0.8900771000189707,605164.16491706,605164.16491706,605164.16491706,215,800,-3643.7885017740136,0.0
5,1.1478547000442632,600025.8247615246,600025.8247615246,600025.8247615246,162,1000,-3643.7885017740136,0.0
6,1.4172900000121444,596473.8264472161,596473.8264472161,596473.8264472161,85,1200,-3643.7885017740136,0.0
7,1.7021416000206955,593311.8839724306,593311.8839724306,593311.8839724306,60,1400,-3643.7885017740136,0.0
8,1.989308100019116,592034.4141693121,592034.4141693121,592034.4141693121,103,1600,-3643.7885017740136,0.0
9,2.2869982999982312,592034.4141693121,592034.4141693121,592034.4141693121,38,1800,-3643.7885017740136,0.0
10,2.586964700021781,592034.4141693121,592034.4141693121,592034.4141693121,36,2000,-3643.7885017740136,0.0
11,2.8934817000408657,592034.4141693121,592034.4141693121,592034.4141693121,12,2200,-3643.7885017740136,0.0
12,3.1989963999949396,592034.4141693121,592034.4141693121,592034.4141693121,12,2400,-3643.7885017740136,0.0
13,3.5107048000209033,592034.4141693121,592034.4141693121,592034.4141693121,43,2600,-3643.7885017740136,0.0
14,3.8108429000130855,592034.4141693121,592034.4141693121,592034.4141693121,19,2800,-3643.7885017740136,0.0
15,4.124095900042448,592034.4141693121,592034.4141693121,592034.4141693121,16,3000,-3643.7885017740136,0.0
16,4.437336400034837,592034.4141693121,592034.4141693121,592034.4141693121,19,3200,-3643.7885017740136,0.0
17,4.754782900039572,592034.4141693121,592034.4141693121,592034.4141693121,11,3400,-3643.7885017740136,0.0
18,5.0760783000150695,592034.4141693121,592034.4141693121,592034.4141693121,8,3600,-3643.7885017740136,0.0
19,5.393852600012906,592034.4141693121,592034.4141693121,592034.4141693121,14,3800,-3643.7885017740136,0.0
20,5.715716200007591,592034.4141693121,592034.4141693121,592034.4141693121,6,4000,-3643.7885017740136,0.0
