iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.4442801999975927,794877.0483261286,794877.0483261286,794877.0483261286,600,200,-5902.913757901737,0.0
2,0.6745280000031926,740538.9085102001,740538.9085102001,740538.9085102001,597,400,-9899.337236855245,0.0
3,0.9946655000094324,727232.0643877772,727232.0643877772,727232.0643877772,597,600,-9899.337236855245,0.0
4,1.3986917000147514,707722.3030550182,707722.3030550182,707722.3030550182,600,800,-9899.337236855245,0.0
5,1.8552084999973886,693363.6346633937,693363.6346633937,693363.6346633937,600,1000,-9899.337236855245,0.0
6,2.3601612000493333,682614.7559221432,682614.7559221432,682614.7559221432,597,1200,-9899.337236855245,0.0
7,2.896982900041621,674578.6887753158,674578.6887753158,674578.6887753158,600,1400,-9899.337236855245,0.0
8,3.481621500046458,665005.0167544241,665005.0167544241,665005.0167544241,600,1600,-9899.337236855245,0.0
9,4.1063496000133455,658378.0868126715,658378.0868126715,658378.0868126715,600,1800,-9899.337236855245,0.0
10,4.765639799996279,651569.9698869521,651569.9698869521,651569.9698869521,600,2000,-9899.337236855245,0.0
11,5.461639500048477,644272.1159399723,644272.1159399723,644272.1159399723,593,2200,-9899.337236855245,0.0
12,6.191013400035445,637809.1479366317,637809.1479366317,637809.1479366317,571,2400,-9899.337236855245,0.0
13,6.9633785000187345,629671.1866269241,629671.1866269241,629671.1866269241,572,2600,-9899.337236855245,0.0
14,7.773365900036879,618755.1650422652,618755.1650422652,618755.1650422652,545,2800,-9899.337236855245,0.0
15,8.632812600000761,610887.9126409227,610887.9126409227,610887.9126409227,578,3000,-9899.337236855245,0.0
16,9.557631400006358,603821.2949145156,603821.2949145156,603821.2949145156,561,3200,-9899.337236855245,0.0
17,10.50319820002187,598335.1662360403,598335.1662360403,598335.1662360403,534,3400,-9899.337236855245,0.0
18,11.498801000008825,592934.776838031,592934.776838031,592934.776838031,513,3600,-9899.337236855245,0.0
19,12.572831100027543,586548.3166424365,586548.3166424365,586548.3166424365,466,3800,-9899.337236855245,0.0
20,13.74944390001474,582343.2860297952,582343.2860297952,582343.2860297952,440,4000,-9899.337236855245,0.0
