iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.4569372999249026,790584.6338215682,790584.6338215682,790584.6338215682,600,200,-5950.457828150027,0.0
2,0.6950064999982715,744764.7751828323,744764.7751828323,744764.7751828323,593,400,-5950.457828150027,0.0
3,1.029090499971062,726004.5225923188,726004.5225923188,726004.5225923188,597,600,-5950.457828150027,0.0
4,1.4453014999162406,705201.5588934702,705201.5588934702,705201.5588934702,600,800,-5950.457828150027,0.0
5,1.9255705999676138,690771.1271190682,690771.1271190682,690771.1271190682,600,1000,-5950.457828150027,0.0
6,2.4805193999782205,681054.7165290228,681054.7165290228,681054.7165290228,600,1200,-5950.457828150027,0.0
7,3.1724146999185905,673387.1565125912,673387.1565125912,673387.1565125912,600,1400,-5950.457828150027,0.0
8,3.8381388999987394,666362.9534203793,666362.9534203793,666362.9534203793,594,1600,-5950.457828150027,0.0
9,4.54019500000868,659819.8243577604,659819.8243577604,659819.8243577604,598,1800,-5950.457828150027,0.0
10,5.299253799952567,651955.8493003183,651955.8493003183,651955.8493003183,598,2000,-5950.457828150027,0.0
11,6.091606999980286,644675.4185463624,644675.4185463624,644675.4185463624,600,2200,-5950.457828150027,0.0
12,6.9560938000213355,637618.533643127,637618.533643127,637618.533643127,599,2400,-5950.457828150027,0.0
13,7.863490999909118,627043.813983755,627043.813983755,627043.813983755,584,2600,-5950.457828150027,0.0
14,8.852300999918953,620948.8467236195,620948.8467236195,620948.8467236195,578,2800,-5950.457828150027,0.0
15,9.912948700017296,615037.0723443727,615037.0723443727,615037.0723443727,568,3000,-5950.457828150027,0.0
16,11.0368596999906,603990.6573452668,603990.6573452668,603990.6573452668,500,3200,-5950.457828150027,0.0
17,12.216958799981512,597375.7885187839,597375.7885187839,597375.7885187839,496,3400,-5950.457828150027,0.0
18,13.562877199961804,591317.9309670979,591317.9309670979,591317.9309670979,494,3600,-5950.457828150027,0.0
19,14.940971000003628,585986.1064968121,585986.1064968121,585986.1064968121,495,3800,-5950.457828150027,0.0
20,16.370452599949203,581711.8832890581,581711.8832890581,581711.8832890581,429,4000,-5950.457828150027,0.0
