iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.4698373000137508,819024.8486468892,819024.8486468892,819024.8486468892,600,200,-5930.033996880643,0.0
2,0.7145625000121072,777034.8179865651,777034.8179865651,777034.8179865651,579,400,-7208.094577141639,0.0
3,1.0499113000114448,759483.8753249178,759483.8753249178,759483.8753249178,579,600,-7208.094577141639,0.0
4,1.4601200000033714,725619.523298508,725619.523298508,725619.523298508,600,800,-7208.094577141639,0.0
5,1.9383032000041567,711515.4935354835,711515.4935354835,711515.4935354835,600,1000,-7208.094577141639,0.0
6,2.4621023000217974,700572.7735824864,700572.7735824864,700572.7735824864,597,1200,-7208.094577141639,0.0
7,3.025439999997616,693610.1222152951,693610.1222152951,693610.1222152951,596,1400,-7208.094577141639,0.0
8,3.6388547000242397,685660.2158910412,685660.2158910412,685660.2158910412,600,1600,-7208.094577141639,0.0
9,4.299776300031226,678041.9192065864,678041.9192065864,678041.9192065864,600,1800,-7208.094577141639,0.0
10,4.976705000037327,668315.8438074619,668315.8438074619,668315.8438074619,600,2000,-7208.094577141639,0.0
11,5.716303399996832,659613.7747804361,659613.7747804361,659613.7747804361,588,2200,-7208.094577141639,0.0
12,6.501103400019929,651458.207968905,651458.207968905,651458.207968905,586,2400,-7208.094577141639,0.0
13,7.33772070001578,643360.0808398072,643360.0808398072,643360.0808398072,582,2600,-7208.094577141639,0.0
14,8.238472099998035,635454.6056443166,635454.6056443166,635454.6056443166,533,2800,-7208.094577141639,0.0
15,9.177779800025746,628648.1387685322,628648.1387685322,628648.1387685322,483,3000,-7208.094577141639,0.0
16,10.16813370003365,622037.1347648432,622037.1347648432,622037.1347648432,502,3200,-7208.094577141639,0.0
17,11.191949300002307,615006.7977088828,615006.7977088828,615006.7977088828,497,3400,-7208.094577141639,0.0
18,12.277400200022385,609823.6148970171,609823.6148970171,609823.6148970171,553,3600,-7208.094577141639,0.0
19,13.499867400038056,604950.7370400529,604950.7370400529,604950.7370400529,471,3800,-7208.094577141639,0.0
20,14.667621800035704,600641.5693045189,600641.5693045189,600641.5693045189,410,4000,-7208.094577141639,0.0
