iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.29364970000460744,800406.4999593409,800406.4999593409,800406.4999593409,600,200,-3659.391081036913,0.0
2,0.45726039999863133,612849.2540858375,612849.2540858375,612849.2540858375,435,400,-3659.391081036913,0.0
3,0.650159899960272,601549.9222831522,601549.9222831522,601549.9222831522,277,600,-3659.391081036913,0.0
4,0.874138499959372,598685.2575919617,598685.2575919617,598685.2575919617,200,800,-3659.391081036913,0.0
5,1.120198899996467,593239.2757630832,593239.2757630832,593239.2757630832,161,1000,-3659.391081036913,0.0
6,1.3804965000017546,589798.3472339617,589798.3472339617,589798.3472339617,86,1200,-3659.391081036913,0.0
7,1.6433628000086173,586595.2503612454,586595.2503612454,586595.2503612454,59,1400,-3659.391081036913,0.0
8,1.9151401999988593,583731.0255327958,583731.0255327958,583731.0255327958,86,1600,-3659.391081036913,0.0
9,2.1983698999974877,582698.1615993978,582698.1615993978,582698.1615993978,22,1800,-3659.391081036913,0.0
10,2.48169990000315,582657.8613391342,582657.8613391342,582657.8613391342,60,2000,-3659.391081036913,0.0
11,2.7654099999926984,582657.8613391342,582657.8613391342,582657.8613391342,31,2200,-3659.391081036913,0.0
12,3.056968799966853,582657.8613391342,582657.8613391342,582657.8613391342,15,2400,-3659.391081036913,0.0
13,3.3503094000043347,582657.8613391342,582657.8613391342,582657.8613391342,4,2600,-3659.391081036913,0.0
14,3.6475196999963373,582657.8613391342,582657.8613391342,582657.8613391342,5,2800,-3659.391081036913,0.0
15,3.940174199989997,582657.8613391342,582657.8613391342,582657.8613391342,6,3000,-3659.391081036913,0.0
16,4.2337901999708265,582657.8613391342,582657.8613391342,582657.8613391342,7,3200,-3659.391081036913,0.0
17,4.532934099959675,582657.8613391342,582657.8613391342,582657.8613391342,4,3400,-3659.391081036913,0.0
18,4.830764499958605,582657.8613391342,582657.8613391342,582657.8613391342,19,3600,-3659.391081036913,0.0
19,5.130474999954458,582657.8613391342,582657.8613391342,582657.8613391342,10,3800,-3659.391081036913,0.0
20,5.433050599996932,582657.8613391342,582657.8613391342,582657.8613391342,6,4000,-3659.391081036913,0.0
