iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.1621920999605209,2024969.9753777476,2024969.9753777476,2024969.9753777476,1500,500,-5996.498825444733,0.0
2,1.7405959999887273,1973018.247685947,1973018.247685947,1973018.247685947,1500,1000,-8013.583394026841,0.0
3,2.581794700003229,1954485.1434787947,1954485.1434787947,1954485.1434787947,1500,1500,-8013.583394026841,0.0
4,3.868832499952987,1932042.5076628455,1932042.5076628455,1932042.5076628455,1500,2000,-8013.583394026841,0.0
5,5.457183100050315,1915469.86905915,1915469.86905915,1915469.86905915,1497,2500,-8013.583394026841,0.0
6,7.2327627000631765,1906575.9814687448,1906575.9814687448,1906575.9814687448,1493,3000,-8013.583394026841,0.0
7,9.08854839997366,1894773.9376521003,1894773.9376521003,1894773.9376521003,1484,3500,-8013.583394026841,0.0
8,11.192316200002097,1879967.1382578644,1879967.1382578644,1879967.1382578644,1488,4000,-8013.583394026841,0.0
9,13.406587600009516,1867872.8461646026,1867872.8461646026,1867872.8461646026,1496,4500,-8013.583394026841,0.0
10,15.693637300049886,1859976.2420456198,1859976.2420456198,1859976.2420456198,1486,5000,-8013.583394026841,0.0
11,18.154089399962686,1850733.1491353514,1850733.1491353514,1850733.1491353514,1476,5500,-8013.583394026841,0.0
12,20.776675199973397,1840710.537221352,1840710.537221352,1840710.537221352,1477,6000,-8013.583394026841,0.0
13,23.611900700023398,1825512.1760751181,1825512.1760751181,1825512.1760751181,1444,6500,-8013.583394026841,0.0
14,26.496860999963246,1815511.4422649816,1815511.4422649816,1815511.4422649816,1280,7000,-8013.583394026841,0.0
15,29.499182400060818,1807409.7388576702,1807409.7388576702,1807409.7388576702,1171,7500,-8013.583394026841,0.0
16,32.76251459994819,1800076.672037056,1800076.672037056,1800076.672037056,1230,8000,-8013.583394026841,0.0
17,36.16435239999555,1793668.3783121044,1793668.3783121044,1793668.3783121044,1076,8500,-8013.583394026841,0.0
18,39.69254339998588,1786254.8990630787,1786254.8990630787,1786254.8990630787,1080,9000,-8013.583394026841,0.0
19,43.51572689996101,1779013.8046195148,1779013.8046195148,1779013.8046195148,969,9500,-8013.583394026841,0.0
20,47.29947930003982,1772803.1066795413,1772803.1066795413,1772803.1066795413,976,10000,-8013.583394026841,0.0
