iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,4.197978500043973,195718.61651296256,195718.61651296256,195749.39954893512,0,0,0.0,0.0
