record_type,N,seed,scenario,method,pricing_mode,operation_mode,epsilon_ratio,epsilon_pct,epsilon_label,epsilon_abs,baseline_pool_size,full_column_pool_size,enriched_pool_size,columns_added,columns_by_mode_added,Z_baseline_IRMP,Z_enriched_IRMP,objective_diff,improvement_pct,baseline_internal_gap,enriched_internal_gap,n_plans_changed,n_mode_switches,objective_equivalence_type,columns_used_from_enrichment,enrichment_usage_ratio,solutions_identical,baseline_mode_distribution,enriched_mode_distribution,baseline_mode_assignments,enriched_mode_assignments,baseline_plan_keys,enriched_plan_keys,rerun_triggered,columns_added_by_mode_SP,columns_added_by_mode_BS,columns_added_by_mode_AE
enriched,100,1,U,cg,top-K diag,simops,0.005,0.5,0.5pct,891.6973710672573,9280,37670,9561,281,"{'SP': 17, 'BS': 264, 'AE': 0}",178339.47421345147,178339.47421345147,0.0,0.0,0.0015858725690621174,0.0015858345482259659,76,0,alternative_optima,3,0.010676156583629894,False,"{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}","{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}","['battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery']","['battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery']","[[0, 'battery', 92, -1], [1, 'battery', 43, -1], [2, 'battery', 116, -1], [3, 'battery', 31, -1], [4, 'battery', 77, -1], [5, 'battery', 113, -1], [6, 'battery', 97, -1], [7, 'battery', 80, -1], [8, 'battery', 58, -1], [9, 'battery', 83, -1], [10, 'battery', 119, -1], [11, 'battery', 3, -1], [12, 'battery', 98, -1], [13, 'battery', 59, -1], [14, 'battery', 62, -1], [15, 'battery', 55, -1], [16, 'battery', 126, -1], [17, 'shore', 82, 0], [18, 'battery', 125, -1], [19, 'battery', 38, -1], [20, 'battery', 82, -1], [21, 'battery', 106, -1], [22, 'battery', 76, -1], [23, 'battery', 13, -1], [24, 'battery', 44, -1], [25, 'battery', 17, -1], [26, 'battery', 4, -1], [27, 'battery', 70, -1], [28, 'shore', 17, 1], [29, 'battery', 52, -1], [30, 'battery', 107, -1], [31, 'battery', 35, -1], [32, 'battery', 53, -1], [33, 'battery', 129, -1], [34, 'battery', 68, -1], [35, 'battery', 71, -1], [36, 'battery', 122, -1], [37, 'battery', 49, -1], [38, 'battery', 95, -1], [39, 'shore', 19, 0], [40, 'battery', 7, -1], [41, 'battery', 47, -1], [42, 'battery', 94, -1], [43, 'battery', 91, -1], [44, 'battery', 85, -1], [45, 'battery', 56, -1], [46, 'shore', 104, 0], [47, 'battery', 133, -1], [48, 'shore', 73, 1], [49, 'battery', 6, -1], [50, 'battery', 67, -1], [51, 'battery', 88, -1], [52, 'battery', 20, -1], [53, 'battery', 79, -1], [54, 'battery', 34, -1], [55, 'battery', 89, -1], [56, 'battery', 10, -1], [57, 'shore', 64, 0], [58, 'battery', 46, -1], [59, 'shore', 44, 1], [60, 'battery', 19, -1], [61, 'battery', 32, -1], [62, 'battery', 40, -1], [63, 'battery', 64, -1], [64, 'battery', 41, -1], [65, 'battery', 25, -1], [66, 'battery', 65, -1], [67, 'shore', 118, 0], [68, 'battery', 29, -1], [69, 'battery', 74, -1], [70, 'battery', 112, -1], [71, 'battery', 23, -1], [72, 'battery', 28, -1], [73, 'battery', 14, -1], [74, 'battery', 110, -1], [75, 'battery', 119, -1], [76, 'shore', 1, 0], [77, 'battery', 50, -1], [78, 'battery', 109, -1], [79, 'battery', 22, -1], [80, 'battery', 26, -1], [81, 'battery', 103, -1], [82, 'battery', 73, -1], [83, 'shore', 58, 1], [84, 'battery', 1, -1], [85, 'battery', 100, -1], [86, 'battery', 86, -1], [87, 'battery', 11, -1], [88, 'battery', 131, -1], [89, 'battery', 116, -1], [90, 'battery', 128, -1], [91, 'shore', 103, 1], [92, 'battery', 16, -1], [93, 'battery', 101, -1], [94, 'shore', 1, 1], [95, 'battery', 104, -1], [96, 'battery', 123, -1], [97, 'shore', 47, 0], [98, 'battery', 61, -1], [99, 'battery', 37, -1]]","[[0, 'battery', 88, -1], [1, 'battery', 53, -1], [2, 'battery', 116, -1], [3, 'battery', 51, -1], [4, 'battery', 85, -1], [5, 'battery', 113, -1], [6, 'battery', 101, -1], [7, 'battery', 15, -1], [8, 'battery', 63, -1], [9, 'battery', 45, -1], [10, 'battery', 118, -1], [11, 'battery', 62, -1], [12, 'battery', 54, -1], [13, 'battery', 36, -1], [14, 'battery', 29, -1], [15, 'battery', 71, -1], [16, 'battery', 126, -1], [17, 'shore', 82, 0], [18, 'battery', 121, -1], [19, 'battery', 21, -1], [20, 'battery', 74, -1], [21, 'battery', 106, -1], [22, 'battery', 69, -1], [23, 'battery', 47, -1], [24, 'battery', 39, -1], [25, 'battery', 18, -1], [26, 'battery', 7, -1], [27, 'battery', 60, -1], [28, 'shore', 17, 1], [29, 'battery', 44, -1], [30, 'battery', 107, -1], [31, 'battery', 38, -1], [32, 'battery', 50, -1], [33, 'battery', 132, -1], [34, 'battery', 77, -1], [35, 'battery', 59, -1], [36, 'battery', 122, -1], [37, 'battery', 68, -1], [38, 'battery', 91, -1], [39, 'shore', 19, 0], [40, 'battery', 3, -1], [41, 'battery', 66, -1], [42, 'battery', 104, -1], [43, 'battery', 98, -1], [44, 'battery', 103, -1], [45, 'battery', 57, -1], [46, 'shore', 104, 0], [47, 'battery', 131, -1], [48, 'shore', 73, 1], [49, 'battery', 27, -1], [50, 'battery', 80, -1], [51, 'battery', 86, -1], [52, 'battery', 20, -1], [53, 'battery', 94, -1], [54, 'battery', 4, -1], [55, 'battery', 97, -1], [56, 'battery', 9, -1], [57, 'shore', 64, 0], [58, 'battery', 41, -1], [59, 'shore', 44, 1], [60, 'battery', 56, -1], [61, 'battery', 33, -1], [62, 'battery', 24, -1], [63, 'battery', 26, -1], [64, 'battery', 30, -1], [65, 'battery', 89, -1], [66, 'battery', 42, -1], [67, 'shore', 118, 0], [68, 'battery', 23, -1], [69, 'battery', 72, -1], [70, 'battery', 112, -1], [71, 'battery', 17, -1], [72, 'battery', 65, -1], [73, 'battery', 92, -1], [74, 'battery', 110, -1], [75, 'battery', 125, -1], [76, 'shore', 1, 0], [77, 'battery', 32, -1], [78, 'battery', 95, -1], [79, 'battery', 12, -1], [80, 'battery', 48, -1], [81, 'battery', 109, -1], [82, 'battery', 75, -1], [83, 'shore', 58, 1], [84, 'battery', 1, -1], [85, 'battery', 100, -1], [86, 'battery', 82, -1], [87, 'battery', 14, -1], [88, 'battery', 128, -1], [89, 'battery', 115, -1], [90, 'battery', 129, -1], [91, 'shore', 103, 1], [92, 'battery', 79, -1], [93, 'battery', 35, -1], [94, 'shore', 1, 1], [95, 'battery', 83, -1], [96, 'battery', 119, -1], [97, 'shore', 47, 0], [98, 'battery', 6, -1], [99, 'battery', 11, -1]]",False,17.0,264.0,0.0
enriched,100,1,U,cg,top-K diag,simops,0.01,1.0,1.0pct,1783.3947421345147,9280,37670,9561,281,"{'SP': 17, 'BS': 264, 'AE': 0}",178339.47421345147,178339.47421345147,0.0,0.0,0.0015858725690621174,0.0015858345482259659,76,0,alternative_optima,3,0.010676156583629894,False,"{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}","{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}","['battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery']","['battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery']","[[0, 'battery', 92, -1], [1, 'battery', 43, -1], [2, 'battery', 116, -1], [3, 'battery', 31, -1], [4, 'battery', 77, -1], [5, 'battery', 113, -1], [6, 'battery', 97, -1], [7, 'battery', 80, -1], [8, 'battery', 58, -1], [9, 'battery', 83, -1], [10, 'battery', 119, -1], [11, 'battery', 3, -1], [12, 'battery', 98, -1], [13, 'battery', 59, -1], [14, 'battery', 62, -1], [15, 'battery', 55, -1], [16, 'battery', 126, -1], [17, 'shore', 82, 0], [18, 'battery', 125, -1], [19, 'battery', 38, -1], [20, 'battery', 82, -1], [21, 'battery', 106, -1], [22, 'battery', 76, -1], [23, 'battery', 13, -1], [24, 'battery', 44, -1], [25, 'battery', 17, -1], [26, 'battery', 4, -1], [27, 'battery', 70, -1], [28, 'shore', 17, 1], [29, 'battery', 52, -1], [30, 'battery', 107, -1], [31, 'battery', 35, -1], [32, 'battery', 53, -1], [33, 'battery', 129, -1], [34, 'battery', 68, -1], [35, 'battery', 71, -1], [36, 'battery', 122, -1], [37, 'battery', 49, -1], [38, 'battery', 95, -1], [39, 'shore', 19, 0], [40, 'battery', 7, -1], [41, 'battery', 47, -1], [42, 'battery', 94, -1], [43, 'battery', 91, -1], [44, 'battery', 85, -1], [45, 'battery', 56, -1], [46, 'shore', 104, 0], [47, 'battery', 133, -1], [48, 'shore', 73, 1], [49, 'battery', 6, -1], [50, 'battery', 67, -1], [51, 'battery', 88, -1], [52, 'battery', 20, -1], [53, 'battery', 79, -1], [54, 'battery', 34, -1], [55, 'battery', 89, -1], [56, 'battery', 10, -1], [57, 'shore', 64, 0], [58, 'battery', 46, -1], [59, 'shore', 44, 1], [60, 'battery', 19, -1], [61, 'battery', 32, -1], [62, 'battery', 40, -1], [63, 'battery', 64, -1], [64, 'battery', 41, -1], [65, 'battery', 25, -1], [66, 'battery', 65, -1], [67, 'shore', 118, 0], [68, 'battery', 29, -1], [69, 'battery', 74, -1], [70, 'battery', 112, -1], [71, 'battery', 23, -1], [72, 'battery', 28, -1], [73, 'battery', 14, -1], [74, 'battery', 110, -1], [75, 'battery', 119, -1], [76, 'shore', 1, 0], [77, 'battery', 50, -1], [78, 'battery', 109, -1], [79, 'battery', 22, -1], [80, 'battery', 26, -1], [81, 'battery', 103, -1], [82, 'battery', 73, -1], [83, 'shore', 58, 1], [84, 'battery', 1, -1], [85, 'battery', 100, -1], [86, 'battery', 86, -1], [87, 'battery', 11, -1], [88, 'battery', 131, -1], [89, 'battery', 116, -1], [90, 'battery', 128, -1], [91, 'shore', 103, 1], [92, 'battery', 16, -1], [93, 'battery', 101, -1], [94, 'shore', 1, 1], [95, 'battery', 104, -1], [96, 'battery', 123, -1], [97, 'shore', 47, 0], [98, 'battery', 61, -1], [99, 'battery', 37, -1]]","[[0, 'battery', 88, -1], [1, 'battery', 53, -1], [2, 'battery', 116, -1], [3, 'battery', 51, -1], [4, 'battery', 85, -1], [5, 'battery', 113, -1], [6, 'battery', 101, -1], [7, 'battery', 15, -1], [8, 'battery', 63, -1], [9, 'battery', 45, -1], [10, 'battery', 118, -1], [11, 'battery', 62, -1], [12, 'battery', 54, -1], [13, 'battery', 36, -1], [14, 'battery', 29, -1], [15, 'battery', 71, -1], [16, 'battery', 126, -1], [17, 'shore', 82, 0], [18, 'battery', 121, -1], [19, 'battery', 21, -1], [20, 'battery', 74, -1], [21, 'battery', 106, -1], [22, 'battery', 69, -1], [23, 'battery', 47, -1], [24, 'battery', 39, -1], [25, 'battery', 18, -1], [26, 'battery', 7, -1], [27, 'battery', 60, -1], [28, 'shore', 17, 1], [29, 'battery', 44, -1], [30, 'battery', 107, -1], [31, 'battery', 38, -1], [32, 'battery', 50, -1], [33, 'battery', 132, -1], [34, 'battery', 77, -1], [35, 'battery', 59, -1], [36, 'battery', 122, -1], [37, 'battery', 68, -1], [38, 'battery', 91, -1], [39, 'shore', 19, 0], [40, 'battery', 3, -1], [41, 'battery', 66, -1], [42, 'battery', 104, -1], [43, 'battery', 98, -1], [44, 'battery', 103, -1], [45, 'battery', 57, -1], [46, 'shore', 104, 0], [47, 'battery', 131, -1], [48, 'shore', 73, 1], [49, 'battery', 27, -1], [50, 'battery', 80, -1], [51, 'battery', 86, -1], [52, 'battery', 20, -1], [53, 'battery', 94, -1], [54, 'battery', 4, -1], [55, 'battery', 97, -1], [56, 'battery', 9, -1], [57, 'shore', 64, 0], [58, 'battery', 41, -1], [59, 'shore', 44, 1], [60, 'battery', 56, -1], [61, 'battery', 33, -1], [62, 'battery', 24, -1], [63, 'battery', 26, -1], [64, 'battery', 30, -1], [65, 'battery', 89, -1], [66, 'battery', 42, -1], [67, 'shore', 118, 0], [68, 'battery', 23, -1], [69, 'battery', 72, -1], [70, 'battery', 112, -1], [71, 'battery', 17, -1], [72, 'battery', 65, -1], [73, 'battery', 92, -1], [74, 'battery', 110, -1], [75, 'battery', 125, -1], [76, 'shore', 1, 0], [77, 'battery', 32, -1], [78, 'battery', 95, -1], [79, 'battery', 12, -1], [80, 'battery', 48, -1], [81, 'battery', 109, -1], [82, 'battery', 75, -1], [83, 'shore', 58, 1], [84, 'battery', 1, -1], [85, 'battery', 100, -1], [86, 'battery', 82, -1], [87, 'battery', 14, -1], [88, 'battery', 128, -1], [89, 'battery', 115, -1], [90, 'battery', 129, -1], [91, 'shore', 103, 1], [92, 'battery', 79, -1], [93, 'battery', 35, -1], [94, 'shore', 1, 1], [95, 'battery', 83, -1], [96, 'battery', 119, -1], [97, 'shore', 47, 0], [98, 'battery', 6, -1], [99, 'battery', 11, -1]]",False,17.0,264.0,0.0
enriched,100,1,U,cg,top-K diag,simops,0.02,2.0,2.0pct,3566.7894842690293,9280,37670,9561,281,"{'SP': 17, 'BS': 264, 'AE': 0}",178339.47421345147,178339.47421345147,0.0,0.0,0.0015858725690621174,0.0015858345482259659,76,0,alternative_optima,3,0.010676156583629894,False,"{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}","{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}","['battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery']","['battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery', 'shore', 'battery', 'battery']","[[0, 'battery', 92, -1], [1, 'battery', 43, -1], [2, 'battery', 116, -1], [3, 'battery', 31, -1], [4, 'battery', 77, -1], [5, 'battery', 113, -1], [6, 'battery', 97, -1], [7, 'battery', 80, -1], [8, 'battery', 58, -1], [9, 'battery', 83, -1], [10, 'battery', 119, -1], [11, 'battery', 3, -1], [12, 'battery', 98, -1], [13, 'battery', 59, -1], [14, 'battery', 62, -1], [15, 'battery', 55, -1], [16, 'battery', 126, -1], [17, 'shore', 82, 0], [18, 'battery', 125, -1], [19, 'battery', 38, -1], [20, 'battery', 82, -1], [21, 'battery', 106, -1], [22, 'battery', 76, -1], [23, 'battery', 13, -1], [24, 'battery', 44, -1], [25, 'battery', 17, -1], [26, 'battery', 4, -1], [27, 'battery', 70, -1], [28, 'shore', 17, 1], [29, 'battery', 52, -1], [30, 'battery', 107, -1], [31, 'battery', 35, -1], [32, 'battery', 53, -1], [33, 'battery', 129, -1], [34, 'battery', 68, -1], [35, 'battery', 71, -1], [36, 'battery', 122, -1], [37, 'battery', 49, -1], [38, 'battery', 95, -1], [39, 'shore', 19, 0], [40, 'battery', 7, -1], [41, 'battery', 47, -1], [42, 'battery', 94, -1], [43, 'battery', 91, -1], [44, 'battery', 85, -1], [45, 'battery', 56, -1], [46, 'shore', 104, 0], [47, 'battery', 133, -1], [48, 'shore', 73, 1], [49, 'battery', 6, -1], [50, 'battery', 67, -1], [51, 'battery', 88, -1], [52, 'battery', 20, -1], [53, 'battery', 79, -1], [54, 'battery', 34, -1], [55, 'battery', 89, -1], [56, 'battery', 10, -1], [57, 'shore', 64, 0], [58, 'battery', 46, -1], [59, 'shore', 44, 1], [60, 'battery', 19, -1], [61, 'battery', 32, -1], [62, 'battery', 40, -1], [63, 'battery', 64, -1], [64, 'battery', 41, -1], [65, 'battery', 25, -1], [66, 'battery', 65, -1], [67, 'shore', 118, 0], [68, 'battery', 29, -1], [69, 'battery', 74, -1], [70, 'battery', 112, -1], [71, 'battery', 23, -1], [72, 'battery', 28, -1], [73, 'battery', 14, -1], [74, 'battery', 110, -1], [75, 'battery', 119, -1], [76, 'shore', 1, 0], [77, 'battery', 50, -1], [78, 'battery', 109, -1], [79, 'battery', 22, -1], [80, 'battery', 26, -1], [81, 'battery', 103, -1], [82, 'battery', 73, -1], [83, 'shore', 58, 1], [84, 'battery', 1, -1], [85, 'battery', 100, -1], [86, 'battery', 86, -1], [87, 'battery', 11, -1], [88, 'battery', 131, -1], [89, 'battery', 116, -1], [90, 'battery', 128, -1], [91, 'shore', 103, 1], [92, 'battery', 16, -1], [93, 'battery', 101, -1], [94, 'shore', 1, 1], [95, 'battery', 104, -1], [96, 'battery', 123, -1], [97, 'shore', 47, 0], [98, 'battery', 61, -1], [99, 'battery', 37, -1]]","[[0, 'battery', 88, -1], [1, 'battery', 53, -1], [2, 'battery', 116, -1], [3, 'battery', 51, -1], [4, 'battery', 85, -1], [5, 'battery', 113, -1], [6, 'battery', 101, -1], [7, 'battery', 15, -1], [8, 'battery', 63, -1], [9, 'battery', 45, -1], [10, 'battery', 118, -1], [11, 'battery', 62, -1], [12, 'battery', 54, -1], [13, 'battery', 36, -1], [14, 'battery', 29, -1], [15, 'battery', 71, -1], [16, 'battery', 126, -1], [17, 'shore', 82, 0], [18, 'battery', 121, -1], [19, 'battery', 21, -1], [20, 'battery', 74, -1], [21, 'battery', 106, -1], [22, 'battery', 69, -1], [23, 'battery', 47, -1], [24, 'battery', 39, -1], [25, 'battery', 18, -1], [26, 'battery', 7, -1], [27, 'battery', 60, -1], [28, 'shore', 17, 1], [29, 'battery', 44, -1], [30, 'battery', 107, -1], [31, 'battery', 38, -1], [32, 'battery', 50, -1], [33, 'battery', 132, -1], [34, 'battery', 77, -1], [35, 'battery', 59, -1], [36, 'battery', 122, -1], [37, 'battery', 68, -1], [38, 'battery', 91, -1], [39, 'shore', 19, 0], [40, 'battery', 3, -1], [41, 'battery', 66, -1], [42, 'battery', 104, -1], [43, 'battery', 98, -1], [44, 'battery', 103, -1], [45, 'battery', 57, -1], [46, 'shore', 104, 0], [47, 'battery', 131, -1], [48, 'shore', 73, 1], [49, 'battery', 27, -1], [50, 'battery', 80, -1], [51, 'battery', 86, -1], [52, 'battery', 20, -1], [53, 'battery', 94, -1], [54, 'battery', 4, -1], [55, 'battery', 97, -1], [56, 'battery', 9, -1], [57, 'shore', 64, 0], [58, 'battery', 41, -1], [59, 'shore', 44, 1], [60, 'battery', 56, -1], [61, 'battery', 33, -1], [62, 'battery', 24, -1], [63, 'battery', 26, -1], [64, 'battery', 30, -1], [65, 'battery', 89, -1], [66, 'battery', 42, -1], [67, 'shore', 118, 0], [68, 'battery', 23, -1], [69, 'battery', 72, -1], [70, 'battery', 112, -1], [71, 'battery', 17, -1], [72, 'battery', 65, -1], [73, 'battery', 92, -1], [74, 'battery', 110, -1], [75, 'battery', 125, -1], [76, 'shore', 1, 0], [77, 'battery', 32, -1], [78, 'battery', 95, -1], [79, 'battery', 12, -1], [80, 'battery', 48, -1], [81, 'battery', 109, -1], [82, 'battery', 75, -1], [83, 'shore', 58, 1], [84, 'battery', 1, -1], [85, 'battery', 100, -1], [86, 'battery', 82, -1], [87, 'battery', 14, -1], [88, 'battery', 128, -1], [89, 'battery', 115, -1], [90, 'battery', 129, -1], [91, 'shore', 103, 1], [92, 'battery', 79, -1], [93, 'battery', 35, -1], [94, 'shore', 1, 1], [95, 'battery', 83, -1], [96, 'battery', 119, -1], [97, 'shore', 47, 0], [98, 'battery', 6, -1], [99, 'battery', 11, -1]]",False,17.0,264.0,0.0
