iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,81.46315590001177,183132.89177212445,183132.89177212445,183145.6251715107,0,0,0.0,0.0
