iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.7565096999751404,2037069.7851319292,2037069.7851319292,2037069.7851319292,1500,500,-5999.11627521181,0.0
2,2.6864382999483496,1986514.0441169445,1986514.0441169445,1986514.0441169445,1497,1000,-9302.104977396302,0.0
3,3.9650933999801055,1967469.2757614704,1967469.2757614704,1967469.2757614704,1500,1500,-9302.104977396302,0.0
4,5.504633900010958,1955430.995010406,1955430.995010406,1955430.995010406,1500,2000,-9302.104977396302,0.0
5,7.564766599913128,1939656.8736835567,1939656.8736835567,1939656.8736835567,1500,2500,-9302.104977396302,0.0
6,9.755394299980253,1928924.8341277193,1928924.8341277193,1928924.8341277193,1500,3000,-9302.104977396302,0.0
7,12.18647879990749,1919830.848980755,1919830.848980755,1919830.848980755,1500,3500,-9302.104977396302,0.0
8,14.879336899961345,1911794.7412451624,1911794.7412451624,1911794.7412451624,1499,4000,-9302.104977396302,0.0
9,18.087513700011186,1901189.0245893358,1901189.0245893358,1901189.0245893358,1500,4500,-9302.104977396302,0.0
10,21.352768999990076,1889528.468556458,1889528.468556458,1889528.468556458,1488,5000,-9302.104977396302,0.0
11,25.064973399974406,1879926.5536480036,1879926.5536480036,1879926.5536480036,1485,5500,-9302.104977396302,0.0
12,28.783456099918112,1867200.3002999846,1867200.3002999846,1867200.3002999846,1467,6000,-9302.104977396302,0.0
13,32.9312858999474,1857856.4906692256,1857856.4906692256,1857856.4906692256,1455,6500,-9302.104977396302,0.0
14,37.45094759995118,1847098.2004209019,1847098.2004209019,1847098.2004209019,1381,7000,-9302.104977396302,0.0
15,41.89136729994789,1834761.9680721303,1834761.9680721303,1834761.9680721303,1297,7500,-9302.104977396302,0.0
16,46.542316399980336,1824049.0141385058,1824049.0141385058,1824049.0141385058,1179,8000,-9302.104977396302,0.0
17,51.77989489992615,1817285.106716716,1817285.106716716,1817285.106716716,1116,8500,-9302.104977396302,0.0
18,56.738661899929866,1809791.376325216,1809791.376325216,1809791.376325216,1131,9000,-9302.104977396302,0.0
19,61.89724429999478,1802685.0476601722,1802685.0476601722,1802685.0476601722,1009,9500,-9302.104977396302,0.0
20,67.50035889993887,1796180.1843190559,1796180.1843190559,1796180.1843190559,933,10000,-9302.104977396302,0.0
