iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.707701399922371,2035712.7138378436,2035712.7138378436,2035712.7138378436,1500,500,-5988.945928866516,0.0
2,2.6601779999909922,1986592.3024416657,1986592.3024416657,1986592.3024416657,1500,1000,-8076.8436253495465,0.0
3,3.9472433999180794,1966432.4234302202,1966432.4234302202,1966432.4234302202,1500,1500,-8076.8436253495465,0.0
4,5.576635799952783,1950419.3153738207,1950419.3153738207,1950419.3153738207,1500,2000,-8076.8436253495465,0.0
5,7.485563199967146,1940122.9530854155,1940122.9530854155,1940122.9530854155,1500,2500,-8076.8436253495465,0.0
6,9.679038899950683,1930414.2882985855,1930414.2882985855,1930414.2882985855,1500,3000,-8076.8436253495465,0.0
7,12.22895779996179,1919794.5369061213,1919794.5369061213,1919794.5369061213,1497,3500,-8076.8436253495465,0.0
8,15.220906000002287,1908748.218217311,1908748.218217311,1908748.218217311,1495,4000,-8076.8436253495465,0.0
9,18.31297159998212,1896566.741405058,1896566.741405058,1896566.741405058,1489,4500,-8076.8436253495465,0.0
10,21.589785399963148,1887523.8096519567,1887523.8096519567,1887523.8096519567,1487,5000,-8076.8436253495465,0.0
11,25.10497669992037,1880009.8797062521,1880009.8797062521,1880009.8797062521,1476,5500,-8076.8436253495465,0.0
12,29.01019219995942,1872356.6311771404,1872356.6311771404,1872356.6311771404,1454,6000,-8076.8436253495465,0.0
13,33.00797589996364,1861270.4322013818,1861270.4322013818,1861270.4322013818,1360,6500,-8076.8436253495465,0.0
14,37.14084629993886,1846436.901773514,1846436.901773514,1846436.901773514,1400,7000,-8076.8436253495465,0.0
15,41.54228950000834,1832534.0592474788,1832534.0592474788,1832534.0592474788,1237,7500,-8076.8436253495465,0.0
16,46.430157299968414,1823979.135124392,1823979.135124392,1823979.135124392,1146,8000,-8076.8436253495465,0.0
17,51.36398189992178,1814051.964447572,1814051.964447572,1814051.964447572,1094,8500,-8076.8436253495465,0.0
18,56.54857400001492,1807057.5837645147,1807057.5837645147,1807057.5837645147,1034,9000,-8076.8436253495465,0.0
19,61.60821119998582,1799899.7438685528,1799899.7438685528,1799899.7438685528,975,9500,-8076.8436253495465,0.0
20,66.94344419997651,1793129.0582504282,1793129.0582504282,1793129.0582504282,1100,10000,-8076.8436253495465,0.0
