iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.6428767000325024,819420.1935297167,819420.1935297167,819420.1935297167,600,200,-5974.397681395598,0.0
2,0.9113406999967992,772752.3256507203,772752.3256507203,772752.3256507203,584,400,-8299.429611637894,0.0
3,1.33274830004666,758818.2490076948,758818.2490076948,758818.2490076948,588,600,-8299.429611637894,0.0
4,2.0165322000393644,742937.685520774,742937.685520774,742937.685520774,600,800,-8299.429611637894,0.0
5,2.749385900096968,734164.351811409,734164.351811409,734164.351811409,600,1000,-8299.429611637894,0.0
6,3.6393206000793725,723779.6736554198,723779.6736554198,723779.6736554198,597,1200,-8299.429611637894,0.0
7,4.67171640007291,716334.2391941723,716334.2391941723,716334.2391941723,600,1400,-8299.429611637894,0.0
8,5.822579100029543,709359.5728545472,709359.5728545472,709359.5728545472,597,1600,-8299.429611637894,0.0
9,7.1840097000822425,701753.973286852,701753.973286852,701753.973286852,598,1800,-8299.429611637894,0.0
10,8.56229620007798,689590.308730478,689590.308730478,689590.308730478,588,2000,-8299.429611637894,0.0
11,10.050288900034502,680666.6429963248,680666.6429963248,680666.6429963248,597,2200,-8299.429611637894,0.0
12,11.632604700047523,672780.0947191182,672780.0947191182,672780.0947191182,568,2400,-8299.429611637894,0.0
13,13.248654299997725,663878.0608484326,663878.0608484326,663878.0608484326,555,2600,-8299.429611637894,0.0
14,14.930256000021473,656927.4434450103,656927.4434450103,656927.4434450103,582,2800,-8299.429611637894,0.0
15,16.72173010010738,650057.2284282047,650057.2284282047,650057.2284282047,583,3000,-8299.429611637894,0.0
16,18.56557130010333,643557.2209922714,643557.2209922714,643557.2209922714,559,3200,-8299.429611637894,0.0
17,20.601318100001663,637296.4296985017,637296.4296985017,637296.4296985017,539,3400,-8299.429611637894,0.0
18,22.575542000005953,631241.0943380779,631241.0943380779,631241.0943380779,551,3600,-8299.429611637894,0.0
19,24.55908030003775,624380.7856754279,624380.7856754279,624380.7856754279,485,3800,-8299.429611637894,0.0
20,26.649664200027473,617451.9778307665,617451.9778307665,617451.9778307665,433,4000,-8299.429611637894,0.0
