iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.7028572999406606,1992352.5064392681,1992352.5064392681,1992352.5064392681,1500,500,-5976.054845761111,0.0
2,2.539745599962771,1936923.9959621136,1936923.9959621136,1936923.9959621136,1494,1000,-8837.299880553774,0.0
3,3.797461499925703,1924462.99903829,1924462.99903829,1924462.99903829,1497,1500,-8837.299880553774,0.0
4,5.343448300031014,1905820.2658774618,1905820.2658774618,1905820.2658774618,1500,2000,-8837.299880553774,0.0
5,7.163646799977869,1888012.32142377,1888012.32142377,1888012.32142377,1500,2500,-8837.299880553774,0.0
6,9.699420499964617,1879509.133618767,1879509.133618767,1879509.133618767,1500,3000,-8837.299880553774,0.0
7,12.15650259994436,1868672.2525375676,1868672.2525375676,1868672.2525375676,1497,3500,-8837.299880553774,0.0
8,14.983750500017777,1857632.336456713,1857632.336456713,1857632.336456713,1495,4000,-8837.299880553774,0.0
9,17.970791399944574,1850011.161188289,1850011.161188289,1850011.161188289,1496,4500,-8837.299880553774,0.0
10,21.247736699995585,1842724.8596344166,1842724.8596344166,1842724.8596344166,1492,5000,-8837.299880553774,0.0
11,25.112838699948043,1834231.2622007488,1834231.2622007488,1834231.2622007488,1486,5500,-8837.299880553774,0.0
12,28.85268879996147,1825563.1823098355,1825563.1823098355,1825563.1823098355,1477,6000,-8837.299880553774,0.0
13,32.772916899994016,1816930.2757055443,1816930.2757055443,1816930.2757055443,1325,6500,-8837.299880553774,0.0
14,36.92545789992437,1803087.0528434627,1803087.0528434627,1803087.0528434627,1318,7000,-8837.299880553774,0.0
15,41.730153099983,1791900.9039008897,1791900.9039008897,1791900.9039008897,1263,7500,-8837.299880553774,0.0
16,46.27165839995723,1781701.2283148456,1781701.2283148456,1781701.2283148456,1273,8000,-8837.299880553774,0.0
17,51.006546300021,1771358.7151504338,1771358.7151504338,1771358.7151504338,1100,8500,-8837.299880553774,0.0
18,56.25006220000796,1764495.6236042527,1764495.6236042527,1764495.6236042527,1052,9000,-8837.299880553774,0.0
19,61.229958300013095,1755967.5877943428,1755967.5877943428,1755967.5877943428,1015,9500,-8837.299880553774,0.0
20,66.6310560000129,1749703.3606404036,1749703.3606404036,1749703.3606404036,968,10000,-8837.299880553774,0.0
