iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.7997139999642968,812608.9690944873,812608.9690944873,812608.9690944873,600,200,-5935.8792507542075,0.0
2,1.1318227000301704,770954.3933968662,770954.3933968662,770954.3933968662,585,400,-8095.667824170788,0.0
3,1.5328702999977395,753067.4640518171,753067.4640518171,753067.4640518171,585,600,-8095.667824170788,0.0
4,2.2476042000344023,739259.6093407593,739259.6093407593,739259.6093407593,600,800,-8095.667824170788,0.0
5,3.005339300027117,724993.8273094152,724993.8273094152,724993.8273094152,600,1000,-8095.667824170788,0.0
6,3.8819589000195265,716565.3628149515,716565.3628149515,716565.3628149515,600,1200,-8095.667824170788,0.0
7,4.867838799953461,710259.3217512512,710259.3217512512,710259.3217512512,600,1400,-8095.667824170788,0.0
8,5.948774700053036,697560.5668082245,697560.5668082245,697560.5668082245,600,1600,-8095.667824170788,0.0
9,7.089722999953665,690236.7037385807,690236.7037385807,690236.7037385807,594,1800,-8095.667824170788,0.0
10,8.37657510000281,680633.3928495088,680633.3928495088,680633.3928495088,600,2000,-8095.667824170788,0.0
11,9.820681100012735,672294.2933940174,672294.2933940174,672294.2933940174,599,2200,-8095.667824170788,0.0
12,11.192530800006352,664806.5130027101,664806.5130027101,664806.5130027101,600,2400,-8095.667824170788,0.0
13,12.665006799972616,658299.3938336096,658299.3938336096,658299.3938336096,595,2600,-8095.667824170788,0.0
14,14.331829200033098,650091.4297476432,650091.4297476432,650091.4297476432,578,2800,-8095.667824170788,0.0
15,15.954953699954785,642863.661096895,642863.661096895,642863.661096895,536,3000,-8095.667824170788,0.0
16,17.609501900034957,636736.191143414,636736.191143414,636736.191143414,557,3200,-8095.667824170788,0.0
17,19.180444600060582,629462.4298092815,629462.4298092815,629462.4298092815,488,3400,-8095.667824170788,0.0
18,20.984064499964006,619253.6834832288,619253.6834832288,619253.6834832288,512,3600,-8095.667824170788,0.0
19,22.849520300049335,612264.5377885737,612264.5377885737,612264.5377885737,494,3800,-8095.667824170788,0.0
20,24.810838000033982,606603.6791918211,606603.6791918211,606603.6791918211,454,4000,-8095.667824170788,0.0
