iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,2.0332960000960156,2042203.3145947864,2042203.3145947864,2042203.3145947864,1500,500,-5993.503605092838,0.0
2,2.9257855000905693,1990862.0411666238,1990862.0411666238,1990862.0411666238,1500,1000,-7830.565776050713,0.0
3,4.221318199997768,1972473.245104252,1972473.245104252,1972473.245104252,1500,1500,-7830.565776050713,0.0
4,5.826701800106093,1960160.9982300953,1960160.9982300953,1960160.9982300953,1499,2000,-7830.565776050713,0.0
5,7.6609722001012415,1943950.7656187187,1943950.7656187187,1943950.7656187187,1496,2500,-7830.565776050713,0.0
6,9.798872900079004,1932888.182896729,1932888.182896729,1932888.182896729,1493,3000,-7830.565776050713,0.0
7,12.15941780002322,1920876.2414122254,1920876.2414122254,1920876.2414122254,1482,3500,-7830.565776050713,0.0
8,14.827169100055471,1910560.6635359845,1910560.6635359845,1910560.6635359845,1492,4000,-7830.565776050713,0.0
9,17.755365299992263,1899397.7463584782,1899397.7463584782,1899397.7463584782,1492,4500,-7830.565776050713,0.0
10,20.915900800027885,1890157.4581496748,1890157.4581496748,1890157.4581496748,1487,5000,-7830.565776050713,0.0
11,24.016218200093135,1878341.3283740997,1878341.3283740997,1878341.3283740997,1481,5500,-7830.565776050713,0.0
12,27.281833400018513,1868234.4332640066,1868234.4332640066,1868234.4332640066,1478,6000,-7830.565776050713,0.0
13,30.988636700087227,1858533.9701604445,1858533.9701604445,1858533.9701604445,1441,6500,-7830.565776050713,0.0
14,34.950693499995396,1845038.3793155411,1845038.3793155411,1845038.3793155411,1326,7000,-7830.565776050713,0.0
15,38.95134600007441,1831871.691222134,1831871.691222134,1831871.691222134,1354,7500,-7830.565776050713,0.0
16,43.420699700014666,1824953.184568714,1824953.184568714,1824953.184568714,1197,8000,-7830.565776050713,0.0
17,47.833167700096965,1817090.6910831,1817090.6910831,1817090.6910831,1121,8500,-7830.565776050713,0.0
18,52.330895100021735,1809655.4421610043,1809655.4421610043,1809655.4421610043,1052,9000,-7830.565776050713,0.0
19,57.30192540003918,1802941.9386948121,1802941.9386948121,1802941.9386948121,1083,9500,-7830.565776050713,0.0
20,62.28145850007422,1794828.7080795518,1794828.7080795518,1794828.7080795518,1009,10000,-7830.565776050713,0.0
