iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.3096249000009266,624425.2570550875,,,450,600,150,-3624.2665067806047,5448,450,-3624.2665067806047,-3624.2665067806047,5448,,,False,False
2,0.499531699999352,444176.76121598715,,,332,932,300,-3266.669900325347,1777,332,-3266.669900325347,-3266.669900325347,1777,,,False,False
3,0.726194700000633,431000.86991871026,,,232,1164,450,-1688.040368643389,1225,232,-1688.040368643389,-1688.040368643389,1225,,,False,False
4,0.9778087999984564,427417.7575539363,,,188,1352,600,-1762.2069034800234,992,188,-1762.2069034800234,-1762.2069034800234,992,,,False,False
5,1.2580668999980844,421974.70791342744,,,145,1497,750,-1688.040368643389,778,145,-1688.040368643389,-1688.040368643389,778,,,False,False
6,1.558845100000326,418066.72836736444,,,99,1596,900,-1497.4976161885083,755,99,-1497.4976161885083,-1497.4976161885083,755,,0.3304775493242386,False,False
7,1.8585319000012532,415286.6864461402,,,50,1646,1050,-984.5412974652011,489,50,-984.5412974652011,-984.5412974652011,489,,0.0650418421052847,False,False
8,2.171954299999925,414060.9723689168,,,17,1663,1200,-743.404616689138,645,17,-706.3838167632935,-743.404616689138,645,,0.03930362728267452,False,False
9,2.48273060000065,414001.85089198384,,,15,1678,1350,-739.034664589421,543,15,-272.9715145606633,-739.034664589421,543,,0.03138827628203882,False,False
10,2.7993169000001217,414001.85089198384,,,8,1686,1500,-733.8687368891415,737,8,-66.44294289992649,-733.8687368891415,737,,0.018894158516911206,False,False
11,3.1175628999990295,414001.8508919839,,,7,1693,1650,-733.8687368891415,643,7,-35.461317473088,-733.8687368891415,643,,0.009723035103163366,False,False
12,3.4410941999994975,414001.85089198384,,,2,1695,1800,-744.3678166891377,452,2,-14.56155236066354,-744.3678166891377,452,,0.003093852021001329,False,False
13,3.7673743999985163,414001.85089198384,,,3,1698,1950,-743.404616689138,339,3,-65.60611504178223,-743.404616689138,339,,0.00014278447107610292,False,False
14,4.085600099999283,414001.85089198384,414001.85089198384,414001.85089198384,5,1703,2100,-751.8547645894214,443,5,-215.72396187577124,-751.8547645894214,443,0.0,0.0,False,True
