iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.29132899999967776,598549.0530129252,,,450,600,150,-3670.7336632267284,5556,450,-3670.7336632267284,-3670.7336632267284,5556,,,False,False
2,0.4752646000015375,426878.40417249623,,,327,927,300,-4172.142674030962,1954,327,-4172.142674030962,-4172.142674030962,1954,,,False,False
3,0.6929261000004772,417359.1636782406,,,264,1191,450,-2482.438275,1329,264,-2482.438275,-2482.438275,1329,,,False,False
4,0.9452328000006673,410237.2159249483,,,212,1403,600,-2128.7188340309604,1046,212,-2128.7188340309604,-2128.7188340309604,1046,,,False,False
5,1.2200420000008307,407636.40780513996,,,167,1570,750,-2332.5836645415557,919,167,-2332.5836645415557,-2332.5836645415557,919,,,False,False
6,1.5154680000014196,403847.0975407967,,,132,1702,900,-1677.5401761132562,739,132,-1677.5401761132562,-1677.5401761132562,739,,0.325289889762676,False,False
7,1.8316771000027074,400480.5943082128,,,73,1775,1050,-1479.85392283285,602,73,-1479.85392283285,-1479.85392283285,602,,0.06183917857230463,False,False
8,2.152476999999635,397910.96854523,,,32,1807,1200,-990.9565984896144,620,32,-607.9512492448071,-990.9565984896144,620,,0.04659822240779656,False,False
9,2.474130400001741,397700.4649584394,,,20,1827,1350,-468.35648132745746,558,20,-393.07350403096075,-468.35648132745746,558,,0.030559760255399245,False,False
10,2.8008299000030092,397700.4649584394,,,10,1837,1500,-495.96845035865545,576,10,-100.17581600878839,-495.96845035865545,576,,0.02437452262961303,False,False
11,3.1394576000020606,397700.4649584394,,,16,1853,1650,-439.0275813274575,648,16,-158.8566838335189,-439.0275813274575,648,,0.015220197495009448,False,False
12,3.476651100001618,397700.4649584394,,,13,1866,1800,-745.666181,347,13,-745.666181,-745.666181,347,,0.006941982681022973,False,False
13,3.8119186000003538,397700.4649584394,,,8,1874,1950,-466.63955035865547,610,8,-236.34698233748327,-466.63955035865547,610,,0.0005290218250584741,False,False
14,4.145227799999702,397700.4649584394,397700.4649584394,397700.4649584394,8,1882,2100,-383.0052984896147,571,8,-200.99651551701845,-383.0052984896147,571,0.0,0.0,False,True
