iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.5038593999997829,306800.3486053201,,,360,568,125,-5912.14850301353,22306,360,-5912.14850301353,-5912.14850301353,22306,,,False,False
2,0.737468399998761,282129.0284491911,,,321,889,250,-3410.2221030135297,16106,321,-3410.2221030135297,-3410.2221030135297,16106,,,False,False
3,1.0397720000000845,279276.1780526876,,,327,1216,375,-3009.4027274830587,14570,327,-3009.4027274830587,-3009.4027274830587,14570,,,False,False
4,1.4230563999990409,276254.28590753564,,,329,1545,500,-3009.402722126906,11827,329,-3009.402722126906,-3009.402722126906,11827,,,False,False
5,1.8767430999978387,276129.7459015771,,,292,1837,625,-3328.663168057347,10169,292,-3328.663168057347,-3328.663168057347,10169,,,False,False
6,2.384000800000649,275861.4317687124,,,287,2124,750,-2762.3112679503975,9659,287,-2762.3112679503975,-2762.3112679503975,9659,,0.10084381252254933,False,False
7,2.9520493999989412,273610.2936012244,,,232,2356,875,-2329.3436479503976,8827,232,-2329.3436479503976,-2329.3436479503976,8827,,0.030194464195310005,False,False
8,3.568080299999565,261898.27890590503,,,329,2685,1000,-3333.6713857141576,9299,329,-3333.6713857141576,-3333.6713857141576,9299,,0.062224781461683094,False,False
9,4.238058700000693,261672.21479367572,,,330,3015,1125,-2003.083827,8488,330,-2003.083827,-2003.083827,8488,,0.052784958850342116,False,False
10,4.935365599998477,260811.18667464974,,,325,3340,1250,-3453.631773521974,7941,325,-3453.631773521974,-3453.631773521974,7941,,0.05547594728308438,False,False
11,5.673472099999344,260469.84740086828,,,327,3667,1375,-2753.3651722775453,7804,327,-2753.3651722775453,-2753.3651722775453,7804,,0.05579462220999684,False,False
12,6.438560399998096,260469.84740086828,,,324,3991,1500,-1966.6541264644795,7998,324,-1966.6541264644795,-1966.6541264644795,7998,,0.048026139760325486,False,False
13,7.250715499998478,259623.96557366344,,,315,4306,1625,-1718.829217907056,7077,315,-1718.829217907056,-1718.829217907056,7077,,0.008683956770325697,False,False
14,8.101319699999294,259284.41056083314,,,322,4628,1750,-1688.3053153529063,6998,322,-1688.3053153529063,-1688.3053153529063,6998,,0.009125173013593838,False,False
15,8.980990500000189,259284.41056076612,,,323,4951,1875,-1688.3053038511932,6400,323,-1688.3053038511932,-1688.3053038511932,6400,,0.005853951793057888,False,False
16,9.883684899999935,259268.8062093222,,,322,5273,2000,-1688.3053153529063,5346,322,-1688.3053153529063,-1688.3053153529063,5346,,0.004611056533148904,False,False
17,10.839922200000728,259242.53388604824,,,281,5554,2125,-1688.3053153529063,7389,281,-1688.3053153529063,-1688.3053153529063,7389,,0.004711921656448695,False,False
18,11.793975699998555,259146.5156927776,,,275,5829,2250,-1681.4666346841504,5995,275,-1681.4666346841504,-1681.4666346841504,5995,,0.001839005423982579,False,False
19,12.800932199999806,259048.93848716776,,,311,6140,2375,-1681.4666339812122,4838,311,-1681.4666339812122,-1681.4666339812122,4838,,0.0009081613243004334,False,False
