iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.4729682999968645,313919.43258551555,,,351,556,125,-5963.073756067815,20876,351,-5963.073756067815,-5963.073756067815,20876,,,False,False
2,0.702281399997446,288494.8126325796,,,335,891,250,-5805.619917620149,14886,335,-5805.619917620149,-5805.619917620149,14886,,,False,False
3,1.0019543999987945,282540.9069438378,,,345,1236,375,-3650.0257,12412,345,-3650.0257,-3650.0257,12412,,,False,False
4,1.3773390999995172,275287.7949926245,,,328,1564,500,-3653.5283305790704,11002,328,-3653.5283305790704,-3653.5283305790704,11002,,,False,False
5,1.8185918999988644,272018.82542953553,,,330,1894,625,-4936.4910976588235,8926,330,-4936.4910976588235,-4936.4910976588235,8926,,,False,False
6,2.312990099999297,271228.3528749526,,,345,2239,750,-2999.999997658824,8739,345,-2999.999997658824,-2999.999997658824,8739,,0.1359937464175091,False,False
7,2.8701751999979024,269334.7048087041,,,354,2593,875,-3483.371952860447,9085,354,-3483.371952860447,-3483.371952860447,9085,,0.06641404623201103,False,False
8,3.5103772999973444,269240.8902118403,,,344,2937,1000,-2898.396907260454,8245,344,-2898.396907260454,-2898.396907260454,8245,,0.047072888934419896,False,False
9,4.191361199998937,268859.81980635755,,,352,3289,1125,-1946.5775827042037,7366,352,-1946.5775827042037,-1946.5775827042037,7366,,0.023350018791930657,False,False
10,4.924750099999073,267984.85222233867,,,318,3607,1250,-1800.000001598873,6719,318,-1800.000001598873,-1800.000001598873,6719,,0.014829757465598028,False,False
11,5.6960196,267032.92628861486,,,316,3923,1375,-1800.0000338662944,7814,316,-1800.0000338662944,-1800.0000338662944,7814,,0.015468244900900905,False,False
12,6.479747099998349,266549.48010325176,,,317,4240,1500,-1754.0500338662946,7632,317,-1754.0500338662946,-1754.0500338662946,7632,,0.01034112817889751,False,False
13,7.326675899999827,266368.7552543684,,,280,4520,1625,-1762.229313497596,6572,280,-1762.229313497596,-1762.229313497596,6572,,0.010667528825996862,False,False
14,8.181388599998172,266222.7889529218,,,328,4848,1750,-1743.3773015988727,6640,328,-1743.3773015988727,-1743.3773015988727,6640,,0.009808199883995422,False,False
15,9.08120439999766,265952.51477897546,,,313,5161,1875,-1632.4671613236214,4643,313,-1632.4671613236214,-1632.4671613236214,4643,,0.007583777316178474,False,False
16,10.090539799999533,265933.0946964766,,,307,5468,2000,-1641.3202015988727,5323,307,-1641.3202015988727,-1641.3202015988727,5323,,0.004118711529040255,False,False
17,11.074269499997172,265880.77740727196,,,271,5739,2125,-1665.9909138988492,4878,271,-1665.9909138988492,-1665.9909138988492,4878,,0.0025087375736796164,False,False
18,12.091211699997075,265662.27877249476,,,246,5985,2250,-1635.2057055844507,5108,246,-1635.2057055844507,-1635.2057055844507,5108,,0.002652249815106918,False,False
19,13.09918319999997,265661.061911062,,,223,6208,2375,-1632.467163512687,4608,223,-1632.467163512687,-1632.467163512687,4608,,0.0021099885703592205,False,False
20,14.141129999999976,265658.33120954526,,,216,6424,2500,-1632.467163512687,5154,216,-1632.467163512687,-1632.467163512687,5154,,0.0011061507339935682,False,False
21,15.228818599996885,265658.33120918804,,,282,6706,2625,-1633.2328217813645,4659,282,-1633.2328217813645,-1633.2328217813645,4659,,0.0010332053165558644,False,False
22,16.34468939999715,265610.7273197558,,,178,6884,2750,-1635.205703307764,1992,178,-1635.205703307764,-1635.205703307764,1992,,0.0010156811265166394,False,False
23,17.531167499997537,265578.9577745671,,,203,7087,2875,-1644.9956505586292,3824,203,-1644.9956505586292,-1644.9956505586292,3824,,0.0003136350343474338,False,False
24,18.710059499997442,265568.4811307948,,,167,7254,3000,-1648.5711418256692,3680,167,-1648.5711418256692,-1648.5711418256692,3680,,0.0003484920959104868,False,False
25,19.927020600000105,265566.81247934425,,,178,7432,3125,-1648.519350558629,3594,178,-1648.519350558629,-1648.519350558629,3594,,0.00034449787358188986,False,False
26,21.148766599999362,265391.6153519702,,,107,7539,3250,-1635.2056950301771,1541,107,-1635.2056950301771,-1635.2056950301771,1541,,0.0010039807748691467,False,False
27,22.35951429999841,264845.11903176905,,,153,7692,3375,-1539.5522635126872,1912,153,-1539.5522635126872,-1539.5522635126872,1912,,0.002882444906169384,False,False
28,23.59123399999953,264845.11903176905,,,209,7901,3500,-1313.2286734977965,5832,209,-1313.2286734977965,-1313.2286734977965,5832,,0.0027631659862939377,False,False
29,24.836770999998407,264840.0794341581,,,97,7998,3625,-605.5715899977899,1251,97,-605.5715899977899,-605.5715899977899,1251,,0.002742801756952274,False,False
30,26.09992019999845,264605.6172426232,,,100,8098,3750,-270.91536996342165,3327,100,-270.91536996342165,-270.91536996342165,3327,,0.0036194102258008524,False,False
31,27.454931599997508,264565.3341728578,,,136,8234,3875,-247.9101497969591,2195,136,-51.42994993134403,-247.9101497969591,2195,,0.0031134411613439397,False,False
32,28.80196629999773,264551.56083031,,,74,8308,4000,-486.4407339313441,2200,74,-486.4407339313441,-486.4407339313441,2200,,0.0011084146180690931,False,False
33,30.148263099999895,264551.5608222792,,,61,8369,4125,-249.86494979695908,1260,61,-40.046573104620165,-249.86494979695908,1260,,0.0011084146483917006,False,False
34,31.602510199998505,264544.126293934,,,114,8483,4250,-248.98294979695902,5731,114,-92.86693422103644,-248.98294979695902,5731,,0.0011174786718702605,False,False
35,33.01623579999796,264544.12627791916,,,45,8528,4375,-248.98294979695902,2689,45,-200.00003793134397,-248.98294979695902,2689,,0.00023238722346410366,False,False
36,34.419070799998735,264544.126296835,264544.126285357,264586.1236611972,25,8553,4500,-248.98294979695902,2930,25,-141.87641905113878,-248.98294979695902,2930,0.015872856542538283,8.016120512951332e-05,False,False
