iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.752894200002629,1881184.0320609333,,,2438,3073,500,-3712.3907474212433,15590,2438,-3712.3907474212433,-3712.3907474212433,15590,,,False,False
2,2.4155534000019543,1792826.0828329963,,,1238,4311,1000,-3498.7058101286448,2490,1238,-3498.7058101286448,-3498.7058101286448,2490,,,False,False
3,3.2147128000033263,1777659.4923841232,,,407,4718,1500,-1806.474233518797,1415,407,-1003.045093476762,-1806.474233518797,1415,,,False,False
4,4.0694548999999824,1773132.6540611258,,,126,4844,2000,-1768.3092343357862,1516,126,-368.01345058162633,-1768.3092343357862,1516,,,False,False
5,4.942876200002502,1772643.9525024835,,,72,4916,2500,-1753.1654343357864,1517,72,-573.4292959999998,-1753.1654343357864,1517,,,False,False
6,5.843447000002925,1772643.9525024833,,,74,4990,3000,-1731.9163427458043,1121,74,-379.30215126189114,-1731.9163427458043,1121,,0.05769774658332541,False,False
7,6.7389988000031735,1772643.9525024833,,,44,5034,3500,-1780.9751662503213,1637,44,-181.59121067350543,-1780.9751662503213,1637,,0.01125716014719147,False,False
8,7.664385000000038,1772643.9525024833,,,17,5051,4000,-1716.7725427458045,1296,17,-199.99998695882005,-1716.7725427458045,1296,,0.002821428908701321,False,False
9,8.564158800003497,1772643.9525024833,,,36,5087,4500,-1731.9163427458043,937,36,-318.4332023782954,-1731.9163427458043,937,,0.00027561477564763627,False,False
10,9.490287100001296,1772643.9525024833,,,10,5097,5000,-1731.9163427458043,1114,10,-100.10627853667756,-1731.9163427458043,1114,,1.3134653652538462e-16,False,False
11,10.396149700001843,1772643.9525024833,,,7,5104,5500,-1732.0067574620562,1469,7,-115.19105649688254,-1732.0067574620562,1469,,0.0,False,False
12,11.30249940000067,1772643.9525024835,,,22,5126,6000,-1736.4263975010927,1779,22,-285.7588376673755,-1736.4263975010927,1779,,0.0,False,False
13,12.212946999999986,1772643.9525024833,,,10,5136,6500,-1736.4263975010927,1683,10,-93.28724000000057,-1736.4263975010927,1683,,0.0,False,False
14,13.12047800000073,1772643.9525024833,,,20,5156,7000,-1751.5701975010934,1119,20,-44.798380078654645,-1751.5701975010934,1119,,0.0,False,False
15,14.022227600002225,1772643.9525024833,,,14,5170,7500,-1736.4263975010927,1933,14,-722.485670779553,-1736.4263975010927,1933,,0.0,False,False
16,14.930868800001917,1772643.9525024833,,,6,5176,8000,-1751.5701975010934,1210,6,-200.00002698752587,-1751.5701975010934,1210,,0.0,False,False
17,15.841802400002052,1772643.9525024835,,,7,5183,8500,-1736.4263975010927,1496,7,-60.90893992408519,-1736.4263975010927,1496,,0.0,False,False
18,16.757829500002117,1772643.9525024833,,,7,5190,9000,-1751.5701975010934,1616,7,-45.87601173965686,-1751.5701975010934,1616,,0.0,False,False
19,17.680071400001907,1772643.9525024833,,,8,5198,9500,-1751.5701975010934,1052,8,-339.15884258162623,-1751.5701975010934,1052,,0.0,False,False
20,18.595298500000354,1772643.9525024833,1772643.9525024835,1772643.9525024833,2,5200,10000,-1751.5701975010934,1077,2,-35.65803225965419,-1751.5701975010934,1077,0.0,0.0,False,True
