iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.3033854999994219,610450.6369455201,,,450,600,150,-3660.0587514504305,5567,450,-3660.0587514504305,-3660.0587514504305,5567,,,False,False
2,0.49371610000162036,444653.6322814093,,,314,914,300,-3128.2794055544755,1682,314,-3128.2794055544755,-3128.2794055544755,1682,,,False,False
3,0.7276759000014863,433781.69719438633,,,249,1163,450,-2196.035254351292,1048,249,-2196.035254351292,-2196.035254351292,1048,,,False,False
4,0.9941849999995611,427652.5138160502,,,120,1283,600,-1708.2986598616642,923,120,-1708.2986598616642,-1708.2986598616642,923,,,False,False
5,1.2664461999993364,423810.48664307717,,,195,1478,750,-1670.7625202961653,742,195,-1670.7625202961653,-1670.7625202961653,742,,,False,False
6,1.5567508999993152,419955.7971166693,,,76,1554,900,-1598.5557202961654,752,76,-1598.5557202961654,-1598.5557202961654,752,,0.3120560915162933,False,False
7,1.870779600001697,416783.1898791189,,,52,1606,1050,-832.2162202961654,1136,52,-832.2162202961654,-832.2162202961654,1136,,0.06267899411794743,False,False
8,2.175237899999047,415593.7174031187,,,15,1621,1200,-579.313394400905,644,15,-503.22284128377714,-579.313394400905,644,,0.041928877840867636,False,False
9,2.4801598000012746,415592.168041208,,,35,1656,1350,-579.313394400905,518,35,-499.27696828377725,-579.313394400905,518,,0.02820127413077668,False,False
10,2.793232200001512,415592.168041208,,,11,1667,1500,-642.7483644292597,582,11,-399.9999643793799,-642.7483644292597,582,,0.019391494219420838,False,False
11,3.111398500001087,415592.168041208,,,16,1683,1650,-644.3418644292597,564,16,-151.95987628377634,-644.3418644292597,564,,0.010390686604211885,False,False
12,3.423706800000218,415592.168041208,,,5,1688,1800,-642.7483644292597,587,5,-101.53629892678168,-642.7483644292597,587,,0.0028576532519373117,False,False
13,3.7514187000015227,415592.168041208,415592.168041208,415592.168041208,11,1699,1950,-601.1953797474876,530,11,-86.04811146057727,-601.1953797474876,530,0.0,3.728068654050758e-06,False,True
