iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.2022056999994675,594001.4096163317,,,975,1345,200,-5534.0248240939345,30917,975,-5534.0248240939345,-5534.0248240939345,30917,,,False,False
2,1.6367229999996198,592365.7689112108,,,963,2308,400,-4231.409681173979,18296,963,-4231.409681173979,-4231.409681173979,18296,,,False,False
3,2.252171599997382,588132.5880164996,,,952,3260,600,-3498.2557853303197,15504,952,-3498.2557853303197,-3498.2557853303197,15504,,,False,False
4,2.9289545999999973,582584.01161855,,,939,4199,800,-3404.913911331201,13988,939,-3404.913911331201,-3404.913911331201,13988,,,False,False
5,3.6924841000000015,573618.2474886054,,,979,5178,1000,-3065.634311331201,12928,979,-3065.634311331201,-3065.634311331201,12928,,,False,False
6,4.557039899998927,566716.3995978172,,,970,6148,1200,-2872.0634688164528,11043,970,-2872.0634688164528,-2872.0634688164528,11043,,0.045934251294349596,False,False
7,5.548564999997325,560226.2907499046,,,945,7093,1400,-2219.4834513851215,8776,945,-2219.4834513851215,-2219.4834513851215,8776,,0.05425613674534187,False,False
8,6.6808068999998795,553101.6438739597,,,887,7980,1600,-2040.4546363835616,7480,887,-2040.4546363835616,-2040.4546363835616,7480,,0.059563004765104455,False,False
9,7.933105500000238,550094.7507560435,,,825,8805,1800,-1874.5170543512922,6863,825,-1874.5170543512922,-1874.5170543512922,6863,,0.05576751200611233,False,False
10,9.37150759999713,545528.0015288831,,,578,9383,2000,-1800.0000363600602,3251,578,-1800.0000363600602,-1800.0000363600602,3251,,0.04897027959397389,False,False
11,10.894219699999667,541261.8690390282,,,576,9959,2200,-1540.605646372411,7206,576,-1540.605646372411,-1540.605646372411,7206,,0.04491581781796574,False,False
12,12.56548180000027,538980.7904525727,,,350,10309,2400,-590.6332746220437,2833,350,-590.6332746220437,-590.6332746220437,2833,,0.037923069031432194,False,False
13,14.309622699998727,538651.5938462563,,,433,10742,2600,-446.36073775120303,8427,433,-345.99467462802704,-446.36073775120303,8427,,0.02612548739955701,False,False
14,16.140000399998826,538599.7791958435,,,165,10907,2800,-446.36073775120303,1477,165,-418.81799268181385,-446.36073775120303,1477,,0.02089634839162059,False,False
15,18.168415500000265,538588.8740522105,,,257,11164,3000,-354.42541242727475,2541,257,-165.41665653883683,-354.42541242727475,2541,,0.01272002070879078,False,False
16,20.106639300000097,538588.1482183984,,,212,11376,3200,-446.36073775120303,6100,212,-188.9204595388369,-446.36073775120303,6100,,0.004939791575151483,False,False
17,22.080631599998014,538587.9546825761,,,106,11482,3400,-342.6694793424763,1959,106,-166.33597907989952,-342.6694793424763,1959,,0.0007288492965895348,False,False
18,24.07223129999693,538587.9546913987,,,31,11513,3600,-446.36073775120303,3034,31,-155.25443403961708,-446.36073775120303,3034,,0.00011814530131283845,False,False
19,26.089821999998094,538587.9546937726,,,29,11542,3800,-446.36073775120303,1736,29,-49.51552821353471,-446.36073775120303,1736,,2.19541532091874e-05,False,False
20,28.11919709999711,538587.9546933979,538587.9546644577,538596.8028592328,21,11563,4000,-331.3047331003372,2107,21,-159.3610835719187,-331.3047331003372,2107,0.00164282348652703,1.7069769854411671e-06,False,True
