iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.1037348999998358,595868.8110460786,,,916,1299,200,-5989.9231719187665,31193,916,-5989.9231719187665,-5989.9231719187665,31193,,,False,False
2,1.5333706000019447,595255.5996333676,,,951,2250,400,-5524.617242712466,23705,951,-5524.617242712466,-5524.617242712466,23705,,,False,False
3,2.163158999999723,589297.0893598169,,,982,3232,600,-3864.382615756298,15316,982,-3864.382615756298,-3864.382615756298,15316,,,False,False
4,2.912387000000308,577975.6227293627,,,987,4219,800,-3262.685715756298,13103,987,-3262.685715756298,-3262.685715756298,13103,,,False,False
5,3.7471374000015203,568102.0536484125,,,978,5197,1000,-2784.4769694723236,11194,978,-2784.4769694723236,-2784.4769694723236,11194,,,False,False
6,4.6901283000006515,563906.7739756103,,,992,6189,1200,-3073.7002914679565,10912,992,-3073.7002914679565,-3073.7002914679565,10912,,0.05363938584796423,False,False
7,5.778414399999747,560091.7053367883,,,953,7142,1400,-2177.737244549161,9275,953,-2177.737244549161,-2177.737244549161,9275,,0.0590736052180569,False,False
8,6.940227200000663,554542.9162141539,,,914,8056,1600,-2125.261430062605,7725,914,-2125.261430062605,-2125.261430062605,7725,,0.05897564025544094,False,False
9,8.210571899999195,551058.9679069131,,,886,8942,1800,-2010.43366440387,5617,886,-2010.43366440387,-2010.43366440387,5617,,0.04657057108281067,False,False
10,9.877608900002087,547873.136848673,,,789,9731,2000,-1870.0191273946984,5274,789,-1870.0191273946984,-1870.0191273946984,5274,,0.035607892402125974,False,False
11,12.47082170000067,545409.1886785636,,,469,10200,2200,-1576.8550455951297,5030,469,-1576.8550455951297,-1576.8550455951297,5030,,0.0328025591298301,False,False
12,15.233225300002232,543916.5481746781,,,517,10717,2400,-799.7045694602275,5012,517,-799.7045694602275,-799.7045694602275,5012,,0.028879479927994885,False,False
13,18.212373500002286,543579.7853740086,,,234,10951,2600,-497.04137891370783,4390,234,-219.78647006260962,-497.04137891370783,4390,,0.019769670695624814,False,False
14,21.185567900000024,543560.4346131473,,,251,11202,2800,-497.04137891370783,3517,251,-212.87735207022706,-497.04137891370783,3517,,0.013607497074673382,False,False
15,24.26030610000089,543549.9582051608,,,168,11370,3000,-497.04137891370783,4444,168,-180.0203274602277,-497.04137891370783,4444,,0.007890838868973946,False,False
16,27.698927500001446,543549.9581724836,,,123,11493,3200,-473.61470675359806,3342,123,-28.505856241960828,-473.61470675359806,3342,,0.00340887272285342,False,False
17,31.176559800001996,543549.9581866276,,,119,11612,3400,-467.877506753598,5888,119,-197.67048151287418,-467.877506753598,5888,,0.0006739820461075341,False,False
18,34.32887330000085,543549.9581932942,,,324,11936,3600,-497.04137891370783,7180,324,-199.9999633335914,-497.04137891370783,7180,,5.487176219002323e-05,False,False
19,37.581662500000675,543549.9581742482,,,52,11988,3800,-486.56606041564146,4276,52,-52.379711228489214,-486.56606041564146,4276,,1.9273733391789166e-05,False,False
20,41.112896999999066,543549.9581601284,543549.9581443586,543558.7944558469,69,12057,4000,-469.1890067535978,6573,69,-57.82712051287399,-469.1890067535978,6573,0.0016256404235243547,8.28486069880384e-11,False,True
