iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.49354500000117696,328220.8160477439,,,348,550,125,-5996.365408675618,21370,348,-5996.365408675618,-5996.365408675618,21370,,,False,False
2,0.7306659999994736,304462.38244771137,,,312,862,250,-5150.194292422881,15834,312,-5150.194292422881,-5150.194292422881,15834,,,False,False
3,1.0541948999998567,300993.2935036891,,,318,1180,375,-3052.8422563601234,14978,318,-3052.8422563601234,-3052.8422563601234,14978,,,False,False
4,1.4315222000004724,300430.94961936487,,,323,1503,500,-3607.094171853389,12593,323,-3607.094171853389,-3607.094171853389,12593,,,False,False
5,1.8813896999999997,300379.08170129085,,,299,1802,625,-5303.444431633375,10640,299,-5303.444431633375,-5303.444431633375,10640,,,False,False
6,2.396886700000323,293406.0746455429,,,254,2056,750,-3543.442094900124,9506,254,-3543.442094900124,-3543.442094900124,9506,,0.10607109512864278,False,False
7,2.959646799998154,278224.0630928804,,,331,2387,875,-2637.381890210476,9400,331,-2637.381890210476,-2637.381890210476,9400,,0.08617918293842801,False,False
8,3.5763736000008066,278103.8196096156,,,342,2729,1000,-2581.6649963305003,9412,342,-2581.6649963305003,-2581.6649963305003,9412,,0.07604645813742347,False,False
9,4.255734200000006,276238.25823563227,,,324,3053,1125,-2713.5982945568794,8534,324,-2713.5982945568794,-2713.5982945568794,8534,,0.08052662821318464,False,False
10,4.990477600000304,276030.066006144,,,334,3387,1250,-1990.2066311134063,8271,334,-1990.2066311134063,-1990.2066311134063,8271,,0.08106095656607845,False,False
11,5.7348616999988735,275289.29151580937,,,331,3718,1375,-1786.768718340218,8040,331,-1786.768718340218,-1786.768718340218,8040,,0.061746448677383346,False,False
12,6.525067099999433,275229.8341730473,,,335,4053,1500,-1766.2066183402178,7417,335,-1766.2066183402178,-1766.2066183402178,7417,,0.0107619336967039,False,False
13,7.333917399999336,275102.93329061096,,,337,4390,1625,-1744.7575513851211,6859,337,-1744.7575513851211,-1744.7575513851211,6859,,0.01079052536285583,False,False
14,8.167663600001106,275102.9332908188,,,339,4729,1750,-1721.9885544394035,7313,339,-1721.9885544394035,-1721.9885544394035,7313,,0.0041099482456373165,False,False
15,9.043491799999174,275102.9332944576,,,342,5071,1875,-1721.9885543512924,6947,342,-1721.9885543512924,-1721.9885543512924,6947,,0.0033588106002399466,False,False
16,9.956209899999521,275102.93329087336,,,347,5418,2000,-1721.9885543512924,6986,347,-1721.9885543512924,-1721.9885543512924,6986,,0.0006769541376268973,False,False
17,10.889783700000407,275041.1651303211,,,333,5751,2125,-1721.2296067124983,5036,333,-1721.2296067124983,-1721.2296067124983,5036,,0.0006854963354283042,False,False
18,11.86277020000125,275010.56689493253,,,326,6077,2250,-1721.9885543512924,6083,326,-1721.9885543512924,-1721.9885543512924,6083,,0.0003357521294796815,False,False
19,12.861356400000659,274990.31468168227,,,319,6396,2375,-1721.357812169425,4436,319,-1721.357812169425,-1721.357812169425,4436,,0.000409368987052931,False,False
20,13.910897400000977,274741.5164881296,,,282,6678,2500,-1721.9885543512924,5229,282,-1721.9885543512924,-1721.9885543512924,5229,,0.0013137511912355727,False,False
21,14.96576880000066,274638.5476319054,,,284,6962,2625,-1721.9885543512924,4903,284,-1721.9885543512924,-1721.9885543512924,4903,,0.0016880432840639403,False,False
22,16.058829699999478,274573.8854185633,,,250,7212,2750,-1721.9885543512924,4978,250,-1721.9885543512924,-1721.9885543512924,4978,,0.0016989446344745458,False,False
23,17.179985300001135,274573.8854186967,,,237,7449,2875,-1724.2742306275877,3683,237,-1724.2742306275877,-1724.2742306275877,3683,,0.001587871626775305,False,False
24,18.35103959999833,274573.88529253786,,,243,7692,3000,-1721.9885543512924,4313,243,-1721.9885543512924,-1721.9885543512924,4313,,0.0015143420219233985,False,False
25,19.58721620000142,274573.8854184255,,,211,7903,3125,-1728.5905363600605,3813,211,-1728.5905363600605,-1728.5905363600605,3813,,0.0006101410221755697,False,False
26,20.901556199998595,274573.8854187771,,,226,8129,3250,-1721.988546969454,4199,226,-1721.988546969454,-1721.988546969454,4199,,0.0002354447825545556,False,False
27,22.16526679999879,274573.88541873655,274573.8854192926,274573.88541872427,168,8297,3375,-1721.988546969454,4090,168,-1721.988546969454,-1721.988546969454,4090,0.0,0.0,False,True
