iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.1739109999980428,592545.688584374,,,977,1372,200,-5753.054583271061,28967,977,-5753.054583271061,-5753.054583271061,28967,,,False,False
2,1.6057770000006713,590958.3424904614,,,986,2358,400,-3695.9779117203047,17120,986,-3695.9779117203047,-3695.9779117203047,17120,,,False,False
3,2.210170199999993,579924.1429814083,,,989,3347,600,-3260.2651182268214,13807,989,-3260.2651182268214,-3260.2651182268214,13807,,,False,False
4,2.9300135000012233,566956.8111233468,,,983,4330,800,-2933.2853731395858,11592,983,-2933.2853731395858,-2933.2853731395858,11592,,,False,False
5,3.7811275999993086,556926.7128556481,,,951,5281,1000,-2202.3610039665655,11672,951,-2202.3610039665655,-2202.3610039665655,11672,,,False,False
6,4.777569900001254,547643.0639131918,,,929,6210,1200,-1991.9373982268214,10030,929,-1991.9373982268214,-1991.9373982268214,10030,,0.07577917709342755,False,False
7,5.953017799998634,543300.9758345858,,,844,7054,1400,-1478.6271347665438,7627,844,-1478.6271347665438,-1478.6271347665438,7627,,0.08064420658660015,False,False
8,7.245070900000428,539394.4416429163,,,693,7747,1600,-1241.609619747007,5918,693,-1241.609619747007,-1241.609619747007,5918,,0.06988793591197551,False,False
9,8.725609299999633,537611.5532894013,,,751,8498,1800,-721.4131827943015,6542,751,-721.4131827943015,-721.4131827943015,6542,,0.05175924736807,False,False
10,10.314917700001388,537376.9755564943,,,572,9070,2000,-446.7803372291196,8520,572,-413.9580909195947,-446.7803372291196,8520,,0.035102890286788924,False,False
11,12.101274900000135,537341.3654666946,,,432,9502,2200,-578.2306269232718,6957,432,-578.2306269232718,-578.2306269232718,6957,,0.018810972192154253,False,False
12,13.959598400000687,537341.3654666975,,,545,10047,2400,-623.9823964195948,7874,545,-623.9823964195948,-623.9823964195948,7874,,0.01096926129892103,False,False
13,15.891776699998445,537341.071040098,,,360,10407,2600,-446.7803372291196,9067,360,-236.71836192327146,-446.7803372291196,9067,,0.003806807123492146,False,False
14,17.834175799998775,537341.071009081,,,103,10510,2800,-446.7803372291196,3840,103,-256.1810709232716,-446.7803372291196,3840,,0.0005031184294039312,False,False
15,19.995065499999328,537341.0709962521,,,273,10783,3000,-853.8064039232715,5223,273,-853.8064039232715,-853.8064039232715,5223,,6.681447452231387e-05,False,False
16,22.045559300000605,537341.070948702,,,58,10841,3200,-446.7803372291196,4181,58,-175.7507329232717,-446.7803372291196,4181,,5.48102214826178e-07,False,False
17,24.08511780000117,537341.0710036372,,,21,10862,3400,-423.8243516851271,5262,21,-192.91205624354052,-423.8243516851271,5262,,5.479999852139605e-07,False,False
18,26.11986170000091,537341.0709791768,,,53,10915,3600,-414.7684183242859,6333,53,-175.75073192327181,-414.7684183242859,6333,,1.1337526374451528e-10,False,False
19,28.190467500000523,537341.0710360358,,,92,11007,3800,-423.8243516851271,4436,92,-112.8272980872398,-423.8243516851271,4436,,0.0,False,False
20,30.268293099998118,537341.071049907,537341.0710403376,537342.149068886,63,11070,4000,-414.7684183242859,6695,63,-90.76061341959485,-414.7684183242859,6695,0.00020062236886879062,0.0,False,True
