iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.2373115999980655,446359.8411259695,,,330,440,110,-3629.1949961083837,4191,330,-3629.1949961083837,-3629.1949961083837,4191,,,False,False
2,0.3908603999989282,301389.8031690999,,,255,695,220,-3047.0887020882733,1792,255,-3047.0887020882733,-3047.0887020882733,1792,,,False,False
3,0.5644255000006524,278425.83345630916,,,215,910,330,-1558.51911,1063,215,-1558.51911,-1558.51911,1063,,,False,False
4,0.7731569999996282,271298.86911086057,,,169,1079,440,-1403.7301984153573,721,169,-1403.7301984153573,-1403.7301984153573,721,,,False,False
5,0.9932430000008026,267202.1900513692,,,77,1156,550,-1432.3986787138256,408,77,-1432.3986787138256,-1432.3986787138256,408,,,False,False
6,1.2319332000006398,263997.98859113205,,,99,1255,660,-1403.7301787138258,714,99,-1403.7301787138258,-1403.7301787138258,714,,0.4085534488828984,False,False
7,1.4752372000002651,262366.06125337107,,,68,1323,770,-794.0664933918697,959,68,-794.0664933918697,-794.0664933918697,959,,0.12947930389613713,False,False
8,1.7259807999980694,261851.93757529004,,,50,1373,880,-764.4059000000002,312,50,-764.4059000000002,-764.4059000000002,312,,0.059527148308312114,False,False
9,1.9755648999998812,261798.3518220025,,,6,1379,990,-311.7135429999007,446,6,-311.7135429999007,-311.7135429999007,446,,0.035018639480490735,False,False
10,2.228373099998862,261798.3518220025,,,8,1387,1100,-301.5664450458271,472,8,-252.76976103512914,-301.5664450458271,472,,0.020223779709020406,False,False
11,2.4819462000014028,261798.3518220025,,,6,1393,1210,-301.5664450458271,463,6,-55.47023829469936,-301.5664450458271,463,,0.008332020940266487,False,False
12,2.7400047999981325,261798.3518220025,,,13,1406,1320,-301.5664450458271,481,13,-20.86786103512918,-301.5664450458271,481,,0.0021638066625557966,False,False
13,2.9944747000008647,261798.3518220025,,,7,1413,1430,-301.5664450458271,185,7,-134.0645912821251,-301.5664450458271,185,,0.0002046414236370907,False,False
14,3.253895300000295,261798.3518220025,261798.3518220025,261798.3518220025,9,1422,1540,-711.3171941743362,424,9,-711.3171941743362,-711.3171941743362,424,0.0,0.0,False,True
