iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.39438800000061747,270575.1731792711,,,318,502,110,-5999.007083616316,17426,318,-5999.007083616316,-5999.007083616316,17426,,,False,False
2,0.6074286000002758,245074.43283329607,,,285,787,220,-4863.626603046513,12343,285,-4863.626603046513,-4863.626603046513,12343,,,False,False
3,0.8763851000003342,241664.62561959215,,,302,1089,330,-5281.703776603468,8817,302,-5281.703776603468,-5281.703776603468,8817,,,False,False
4,1.2071027000019967,240122.22677911862,,,286,1375,440,-3720.9403306362,8717,286,-3720.9403306362,-3720.9403306362,8717,,,False,False
5,1.6006006999996316,237651.69687401928,,,240,1615,550,-3000.000043616315,7427,240,-3000.000043616315,-3000.000043616315,7427,,,False,False
6,2.0305862999994133,233155.27140937652,,,252,1867,660,-3148.1323986566986,7284,252,-3148.1323986566986,-3148.1323986566986,7284,,0.1382976173689883,False,False
7,2.50236969999969,225277.9365268794,,,278,2145,770,-2047.4666463876354,7093,278,-2047.4666463876354,-2047.4666463876354,7093,,0.08077748493610751,False,False
8,3.0141268000006676,222992.75896340306,,,292,2437,880,-3075.212589702704,6901,292,-3075.212589702704,-3075.212589702704,6901,,0.07726354905405455,False,False
9,3.56132609999986,222812.34398249115,,,292,2729,990,-3563.8537894258125,6356,292,-3563.8537894258125,-3563.8537894258125,6356,,0.0720877989048066,False,False
10,4.1245482000013,222794.55927299435,,,282,3011,1100,-1800.0000498086583,6036,282,-1800.0000498086583,-1800.0000498086583,6036,,0.06251643811700112,False,False
11,4.7108584999987215,222442.3266389258,,,284,3295,1210,-1782.2153322713348,5579,284,-1782.2153322713348,-1782.2153322713348,5579,,0.045947684157828156,False,False
12,5.314700200000516,222018.27402264436,,,279,3574,1320,-1815.5780080000002,6081,279,-1815.5780080000002,-1815.5780080000002,6081,,0.014469515099833657,False,False
13,5.960317299999588,222018.27402264436,,,285,3859,1430,-1762.034,5146,285,-1762.034,-1762.034,5146,,0.004370029526019867,False,False
14,6.666129299999739,221458.16449988825,,,296,4155,1540,-1624.4177391239557,5482,296,-1624.4177391239557,-1624.4177391239557,5482,,0.006077668132737322,False,False
15,7.364959599999565,221393.03195104594,,,280,4435,1650,-1578.1571693770402,4536,280,-1578.1571693770402,-1578.1571693770402,4536,,0.006290671219807887,False,False
16,8.114208200000576,221304.91825321858,,,270,4705,1760,-1548.4492791470038,4896,270,-1548.4492791470038,-1548.4492791470038,4896,,0.005113273192621663,False,False
17,8.909100299999409,221304.9182712186,,,260,4965,1870,-1548.4492791470038,5004,260,-1548.4492791470038,-1548.4492791470038,5004,,0.003213049712083601,False,False
18,9.686841300001106,221153.45592373627,,,250,5215,1980,-1574.6187584286856,4092,250,-1574.6187584286856,-1574.6187584286856,4092,,0.0038952563824538196,False,False
19,10.504954500000167,221153.45592373624,,,241,5456,2090,-1562.1073617036727,3861,241,-1562.1073617036727,-1562.1073617036727,3861,,0.0013759193608423844,False,False
20,11.352027100001578,221115.55533321228,,,219,5675,2200,-1554.7878213550407,2703,219,-1554.7878213550407,-1554.7878213550407,2703,,0.0012533213687367217,False,False
21,12.233297099999618,220899.4040187148,,,186,5861,2310,-1578.1571717022498,3718,186,-1578.1571717022498,-1578.1571717022498,3718,,0.0018323778689807392,False,False
22,13.155167299999448,220843.16115770777,,,209,6070,2420,-1565.6365213550407,2085,209,-1565.6365213550407,-1565.6365213550407,2085,,0.002086519889019941,False,False
23,14.093148799998744,220560.44208648815,,,204,6274,2530,-1581.893609139538,2075,204,-1581.893609139538,-1581.893609139538,2075,,0.0026814586042580952,False,False
24,15.074033600001712,220160.44208648815,,,193,6467,2640,-1176.724550848946,1831,193,-1176.724550848946,-1176.724550848946,1831,,0.004490157447914914,False,False
25,16.099408800000674,220073.7432468058,,,133,6600,2750,-1366.2785747897587,3483,133,-1366.2785747897587,-1366.2785747897587,3483,,0.004711618252440516,False,False
26,17.148820499998692,219985.9460307406,,,129,6729,2860,-1366.0507919085994,2077,129,-1366.0507919085994,-1366.0507919085994,2077,,0.004135176335273431,False,False
27,18.22462430000087,219935.94586355728,,,146,6875,2970,-891.0037617036724,3055,146,-891.0037617036724,-891.0037617036724,3055,,0.004107961910138719,False,False
28,19.322857700000895,219489.024328568,,,99,6974,3080,-460.37369190859954,776,99,-460.37369190859954,-460.37369190859954,776,,0.0048577058868064385,False,False
29,20.454852999999275,219289.0243285679,,,191,7165,3190,-1457.3008503546919,4094,191,-1457.3008503546919,-1457.3008503546919,4094,,0.003958103234449005,False,False
30,21.61244810000062,219288.77311158922,,,189,7354,3300,-1581.8935905998676,3140,189,-1581.8935905998676,-1581.8935905998676,3140,,0.003566850473099159,False,False
31,22.80425660000037,219211.96564218885,,,59,7413,3410,-404.6337843003155,561,59,-404.6337843003155,-404.6337843003155,561,,0.0035183174312580475,False,False
32,23.953182299999753,218963.3783823801,,,92,7505,3520,-201.21272717406146,2116,92,-178.37839189364558,-201.21272717406146,2116,,0.0044220487804233054,False,False
33,25.17244380000193,218954.89073666933,,,41,7546,3630,-270.54912079364567,1247,41,-270.54912079364567,-270.54912079364567,1247,,0.0024335321255019933,False,False
34,26.34521560000212,218954.89075697152,,,116,7662,3740,-201.21272717406146,2683,116,-172.29227348099312,-201.21272717406146,2683,,0.001523713157188097,False,False
35,27.53682259999914,218954.89076406448,,,31,7693,3850,-208.1581060952808,1101,31,-208.1581060952808,-208.1581060952808,1101,,0.001522569271500488,False,False
36,28.83117630000197,218954.89079802044,,,44,7737,3960,-201.21272717406146,2594,44,-172.2330204003954,-201.21272717406146,2594,,0.0011727226815165055,False,False
37,30.102665999998862,218954.8907343657,218954.89075521496,219075.89336582038,41,7778,4070,-126.3174074809931,2269,41,-126.3174074809931,-126.3174074809931,2269,0.055233192820243124,3.876286563118561e-05,False,False
