iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.1850018000004638,587118.3180872308,,,970,1335,200,-5990.090495068338,30024,970,-5990.090495068338,-5990.090495068338,30024,,,False,False
2,1.609605300000112,586069.431997822,,,981,2316,400,-5986.08924269232,19608,981,-5986.08924269232,-5986.08924269232,19608,,,False,False
3,2.2007961999988765,578236.584929085,,,953,3269,600,-3591.6535280769613,14436,953,-3591.6535280769613,-3591.6535280769613,14436,,,False,False
4,2.8995470000008936,571013.7597796645,,,976,4245,800,-3427.2609064632043,12551,976,-3427.2609064632043,-3427.2609064632043,12551,,,False,False
5,3.710240500000509,565295.0150059565,,,956,5201,1000,-2766.648655749982,12187,956,-2766.648655749982,-2766.648655749982,12187,,,False,False
6,4.589811099998769,557313.229061646,,,929,6130,1200,-2374.491559937571,10663,929,-2374.491559937571,-2374.491559937571,10663,,0.05076504702269649,False,False
7,5.62299460000213,550672.0480546076,,,887,7017,1400,-2099.6057714671283,8536,887,-2099.6057714671283,-2099.6057714671283,8536,,0.06039793582570943,False,False
8,6.800448400001187,545586.5099537852,,,841,7858,1600,-1959.099074807739,7006,841,-1959.099074807739,-1959.099074807739,7006,,0.05646490697108689,False,False
9,8.149992499998916,542330.1520057997,,,851,8709,1800,-1924.2809679624245,5810,851,-1924.2809679624245,-1924.2809679624245,5810,,0.05023277860227541,False,False
10,9.592652300001646,538678.7436423514,,,690,9399,2000,-1883.1716326864475,4883,690,-1883.1716326864475,-1883.1716326864475,4883,,0.04708386003249066,False,False
11,11.20975819999876,536508.0373285536,,,456,9855,2200,-1864.8920324189758,3160,456,-1864.8920324189758,-1864.8920324189758,3160,,0.03733123609522482,False,False
12,12.954201299999113,533167.0484846216,,,412,10267,2400,-1337.743526650219,4703,412,-1337.743526650219,-1337.743526650219,4703,,0.03178842948689149,False,False
13,14.754912200001854,530781.0599851906,,,374,10641,2600,-728.8793832886477,4603,374,-728.8793832886477,-728.8793832886477,4603,,0.027136759612785718,False,False
14,16.604492300000857,530558.4718986873,,,300,10941,2800,-469.49164791401745,4275,300,-225.1709907886477,-469.49164791401745,4275,,0.0217057452247031,False,False
15,18.56157170000006,530533.2416346939,,,235,11176,3000,-470.4848479140178,3800,235,-417.1993469249594,-470.4848479140178,3800,,0.015121261241125802,False,False
16,20.595038899999054,530533.2416346939,,,251,11427,3200,-469.49164791401745,3113,251,-226.6912206850202,-469.49164791401745,3113,,0.011136451419460786,False,False
17,22.659878300000855,530525.733322258,,,139,11566,3400,-470.4848479140178,4993,139,-55.52026892495951,-470.4848479140178,4993,,0.0049540105110973745,False,False
18,24.78439580000122,530525.7333222579,,,126,11692,3600,-470.4848479140178,4807,126,-56.59367892495948,-470.4848479140178,4807,,0.00048103951361768506,False,False
19,26.87852700000076,530524.2101539713,,,140,11832,3800,-470.4848479140178,3716,140,-91.56169268502026,-470.4848479140178,3716,,6.457675549569647e-05,False,False
20,28.988925000001473,530524.2101539713,530524.2101539978,530525.733322258,140,11972,4000,-470.4848479140178,3429,140,-42.30973100758047,-470.4848479140178,3429,0.0002871054436310244,1.7023402143034343e-05,False,True
