iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.39907139999922947,258455.05330178404,,,309,498,110,-5968.2040800904415,16812,309,-5968.2040800904415,-5968.2040800904415,16812,,,False,False
2,0.603693299999577,236631.3344228199,,,268,766,220,-3679.9442231404882,11251,268,-3679.9442231404882,-3679.9442231404882,11251,,,False,False
3,0.8559621999993396,230667.78908746317,,,283,1049,330,-3000.00002676073,10931,283,-3000.00002676073,-3000.00002676073,10931,,,False,False
4,1.165404600000329,230441.1346159965,,,288,1337,440,-2879.622957306233,9625,288,-2879.622957306233,-2879.622957306233,9625,,,False,False
5,1.5338623999996344,229060.9080800129,,,291,1628,550,-3450.5415901988868,9828,291,-3450.5415901988868,-3450.5415901988868,9828,,,False,False
6,1.9454913999979908,225917.18524987152,,,299,1927,660,-2755.0415144383683,8703,299,-2755.0415144383683,-2755.0415144383683,8703,,0.12589371976379896,False,False
7,2.4111317999995663,224125.99802138802,,,295,2222,770,-2755.0414799076707,7459,295,-2755.0414799076707,-2755.0414799076707,7459,,0.052847339224681766,False,False
8,2.943249799998739,222251.79887505094,,,305,2527,880,-2931.2999203882873,8316,305,-2931.2999203882873,-2931.2999203882873,8316,,0.03648532916410409,False,False
9,3.506093100000726,221571.57086919513,,,278,2805,990,-2755.041527955855,7005,278,-2755.041527955855,-2755.041527955855,7005,,0.03848949868078664,False,False
10,4.110426699997333,219012.38865044859,,,296,3101,1100,-2300.1081854993995,6818,296,-2300.1081854993995,-2300.1081854993995,6818,,0.04386832966738379,False,False
11,4.7493515999995,218456.6728943583,,,301,3402,1210,-2929.819874495275,6268,301,-2929.819874495275,-2929.819874495275,6268,,0.033023217544347803,False,False
12,5.456066099999589,218117.00860512187,,,289,3691,1320,-1850.2785699076708,6311,289,-1850.2785699076708,-1850.2785699076708,6311,,0.026810764789958558,False,False
13,6.1793316999974195,217661.00308919977,,,291,3982,1430,-1607.1350137438703,5601,291,-1607.1350137438703,-1607.1350137438703,5601,,0.020655831849676468,False,False
14,6.951648499998555,217548.1146996639,,,272,4254,1540,-1706.7360337813623,5256,272,-1706.7360337813623,-1706.7360337813623,5256,,0.018158720244423703,False,False
15,7.75417699999889,217543.82044587712,,,285,4539,1650,-1656.6149188983613,5637,285,-1656.6149188983613,-1656.6149188983613,5637,,0.006705411568819287,False,False
16,8.587406099999498,217543.8204459371,,,258,4797,1760,-1638.2845611051193,4359,258,-1638.2845611051193,-1638.2845611051193,4359,,0.004178643006536221,False,False
17,9.437572200000432,217540.73561694997,,,261,5058,1870,-1593.6176407813625,3623,261,-1593.6176407813625,-1593.6176407813625,3623,,0.0026420359964462055,False,False
18,10.317950900000142,217535.85775438874,,,248,5306,1980,-1665.2107793302634,3304,248,-1665.2107793302634,-1665.2107793302634,3304,,0.0005749552424866447,False,False
19,11.212568799997825,217535.85775430332,217535.85775440928,217535.85775428932,244,5550,2090,-1508.9295056194355,2786,244,-1508.9295056194355,-1508.9295056194355,2786,0.0,5.6341308117143576e-05,False,True
