iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.3110476000001654,592346.8166040679,,,450,600,150,-3563.5099917521707,5376,450,-3563.5099917521707,-3563.5099917521707,5376,,,False,False
2,0.5149697000015294,425174.6283198067,,,305,905,300,-2383.9912146910237,1785,305,-2383.9912146910237,-2383.9912146910237,1785,,,False,False
3,0.7292836999986321,412626.70112808945,,,282,1187,450,-2067.2433146910244,1397,282,-2067.2433146910244,-2067.2433146910244,1397,,,False,False
4,0.9749615000000631,407527.36166283017,,,182,1369,600,-1767.937814691024,844,182,-1767.937814691024,-1767.937814691024,844,,,False,False
5,1.2438189999993483,403353.4240185921,,,126,1495,750,-1586.3706346268189,983,126,-1586.3706346268189,-1586.3706346268189,983,,,False,False
6,1.529890499998146,400115.18005855294,,,62,1557,900,-1517.9378117367744,560,62,-1517.9378117367744,-1517.9378117367744,560,,0.3245254826346185,False,False
7,1.8206949999985227,397087.6726397016,,,54,1611,1050,-1392.9378117367744,704,54,-1392.9378117367744,-1392.9378117367744,704,,0.06605981121474343,False,False
8,2.1201642000014544,395581.0934390287,,,38,1649,1200,-518.0147956888645,477,38,-332.3278700000001,-518.0147956888645,477,,0.04130999676574338,False,False
9,2.4241957000012917,395581.0934390287,,,25,1674,1350,-519.2485840271229,347,25,-495.96838913611646,-519.2485840271229,347,,0.02931402734544548,False,False
10,2.7325200000013865,395581.0934390287,,,27,1701,1500,-525.0524956888644,804,27,-212.2566154310523,-525.0524956888644,804,,0.01926928127230956,False,False
11,3.0447191999992356,395581.0934390287,,,7,1708,1650,-540.5949602791425,300,7,-217.51400704652383,-540.5949602791425,300,,0.011331953511138236,False,False
12,3.357411500001035,395581.0934390287,,,19,1727,1800,-468.6912947528972,308,19,-200.00001950505703,-468.6912947528972,308,,0.0037940719505534914,False,False
13,3.669239999999263,395581.0934390287,395581.0934390287,395581.0934390287,14,1741,1950,-526.2862840271227,479,14,-200.000029505057,-526.2862840271227,479,0.0,0.0,False,True
