iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.6701787999991211,685477.9638498558,,,936,1232,200,-3608.6331744131767,6252,936,-3608.6331744131767,-3608.6331744131767,6252,,,False,False
2,0.9553225000017846,618715.3789125003,,,522,1754,400,-3376.083256038683,1474,522,-3376.083256038683,-3376.083256038683,1474,,,False,False
3,1.3097963000000163,606033.6281004883,,,227,1981,600,-1649.7837279988498,1333,227,-1649.7837279988498,-1649.7837279988498,1333,,,False,False
4,1.6971257000004698,602388.6297745256,,,183,2164,800,-1090.95379,838,183,-1090.95379,-1090.95379,838,,,False,False
5,2.106901999999536,601986.9504444451,,,27,2191,1000,-742.2462135639294,736,27,-322.36011648169597,-742.2462135639294,736,,,False,False
6,2.522428799999034,601986.9504444451,,,32,2223,1200,-765.5685135639292,972,32,-180.7154440000004,-765.5685135639292,972,,0.12179970445220352,False,False
7,2.940297699999064,601986.9504444451,,,21,2244,1400,-742.2462135639294,700,21,-55.151492999999846,-742.2462135639294,700,,0.027037356817375905,False,False
8,3.3595253999992565,601986.9504444451,,,4,2248,1600,-742.2462135639294,454,4,-138.17086432581198,-742.2462135639294,454,,0.006677315364044802,False,False
9,3.7723401000002923,601986.9504444451,,,10,2258,1800,-742.2462135639294,818,10,-64.56242019555725,-742.2462135639294,818,,0.0006668109426814108,False,False
10,4.191722800002026,601986.9504444451,,,4,2262,2000,-742.2462135639294,548,4,-226.8570915157959,-742.2462135639294,548,,0.0,False,False
11,4.608172399999603,601986.9504444451,,,5,2267,2200,-742.2462135639294,763,5,-282.7150901955573,-742.2462135639294,763,,0.0,False,False
12,5.042271900001651,601986.9504444451,,,6,2273,2400,-742.2462135639294,1129,6,-2.8550501452405115,-742.2462135639294,1129,,0.0,False,False
13,5.523685500000283,601986.9504444451,,,10,2283,2600,-742.2462135639294,646,10,-8.388327956154171,-742.2462135639294,646,,0.0,False,False
14,5.959191500001907,601986.9504444451,,,8,2291,2800,-742.2462135639294,792,8,-304.28031426050234,-742.2462135639294,792,,0.0,False,False
15,6.390019800001028,601986.9504444451,,,4,2295,3000,-742.2462135639294,717,4,-116.12269220000007,-742.2462135639294,717,,0.0,False,False
16,6.81884600000194,601986.9504444451,,,3,2298,3200,-765.5685135639292,698,3,-135.0113040000001,-765.5685135639292,698,,0.0,False,False
17,7.244679300001735,601986.9504444451,,,7,2305,3400,-765.5685135639292,633,7,-278.0985726780939,-765.5685135639292,633,,0.0,False,False
18,7.676477799999702,601986.9504444451,,,6,2311,3600,-742.2462135639294,648,6,-109.55814759127861,-742.2462135639294,648,,0.0,False,False
19,8.10878220000086,601986.9504444451,,,3,2314,3800,-742.2462135639294,699,3,-3.7256321431082142,-742.2462135639294,699,,0.0,False,False
20,8.540211899999122,601986.9504444451,601986.9504444451,601986.9504444451,4,2318,4000,-742.2462135639294,699,4,-4.0000000126383384e-05,-742.2462135639294,699,0.0,0.0,False,True
