iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.8339119999982358,592068.3568910083,,,276,476,100,-5478.800337272481,15268,276,-5478.800337272481,-5478.800337272481,15268,,,False,False
2,1.0333241999978782,592068.3568910087,,,282,758,200,-5659.428437272481,13484,282,-5659.428437272481,-5659.428437272481,13484,,,False,False
3,1.2745977999984461,592068.3568910083,,,285,1043,300,-5478.800348290725,12172,285,-5478.800348290725,-5478.800348290725,12172,,,False,False
4,1.5721032999972522,592068.3568910083,,,270,1313,400,-6460.304279919285,12390,270,-6460.304279919285,-6460.304279919285,12390,,,False,False
5,1.9178252999990946,592068.3568910084,,,276,1589,500,-5653.578665258294,10636,276,-5653.578665258294,-5653.578665258294,10636,,,False,False
6,2.3160322999974596,592068.3568910083,592068.356891028,592068.3568910083,288,1877,600,-9291.918721829701,11592,288,-9291.918721829701,-9291.918721829701,11592,0.0,0.0,False,True
