iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.39124059999812744,253216.75304010254,,,306,495,110,-5908.127751456035,17705,306,-5908.127751456035,-5908.127751456035,17705,,,False,False
2,0.5918026999970607,231239.38026834477,,,266,761,220,-4795.115413453628,11708,266,-4795.115413453628,-4795.115413453628,11708,,,False,False
3,0.8477762999973493,228114.3802682986,,,249,1010,330,-5464.42516583972,10035,249,-5464.42516583972,-5464.42516583972,10035,,,False,False
4,1.1582787999977882,227249.0815310042,,,217,1227,440,-4594.401760609136,8821,217,-4594.401760609136,-4594.401760609136,8821,,,False,False
5,1.5098855999967782,220444.37334204203,,,220,1447,550,-4701.024639292425,8987,220,-4701.024639292425,-4701.024639292425,8987,,,False,False
6,1.8990488999988884,215732.78733472328,,,277,1724,660,-2865.562481827408,8271,277,-2865.562481827408,-2865.562481827408,8271,,0.1480311442878459,False,False
7,2.341268999996828,215607.78733472325,,,240,1964,770,-3268.6706698341477,7857,240,-3268.6706698341477,-3268.6706698341477,7857,,0.06759918191910752,False,False
8,2.811254199998075,211297.08259101748,,,255,2219,880,-3278.6550975191603,6839,255,-3278.6550975191603,-3278.6550975191603,6839,,0.07372309302684615,False,False
9,3.359218800000235,210409.0974586779,,,259,2478,990,-2105.6158934014074,7257,259,-2105.6158934014074,-2105.6158934014074,7257,,0.0741036397545518,False,False
10,3.9303107999985514,209331.5269889387,,,289,2767,1100,-3046.0525718539766,7204,289,-3046.0525718539766,-3046.0525718539766,7204,,0.05041111362756626,False,False
11,4.504435999999259,208694.34746702618,,,301,3068,1210,-2106.2133424284393,6750,301,-2106.2133424284393,-2106.2133424284393,6750,,0.03262573090837839,False,False
12,5.124233399998047,208607.4637841983,,,292,3360,1320,-1455.2249000000002,6580,292,-1455.2249000000002,-1455.2249000000002,6580,,0.032467860447253694,False,False
13,5.772936299999856,208423.8943358803,,,279,3639,1430,-1494.561320204222,5837,279,-1494.561320204222,-1494.561320204222,5837,,0.013597860509501066,False,False
14,6.44022589999804,208176.81685432344,,,265,3904,1540,-1472.6044968200222,5827,265,-1472.6044968200222,-1472.6044968200222,5827,,0.010609239958328567,False,False
15,7.144727799997781,208169.10531811282,,,274,4178,1650,-1445.9241503586552,6408,274,-1445.9241503586552,-1445.9241503586552,6408,,0.005553017682268727,False,False
16,7.878094199997577,208169.10531811282,,,268,4446,1760,-1445.9241525267103,6758,268,-1445.9241525267103,-1445.9241525267103,6758,,0.0025168010312130967,False,False
17,8.642732999996952,208169.1053181128,,,251,4697,1870,-1445.9241525267103,4518,251,-1445.9241525267103,-1445.9241525267103,4518,,0.002101355618507439,False,False
18,9.449364399999467,208169.10531811288,,,252,4949,1980,-1445.9241503586552,5656,252,-1445.9241503586552,-1445.9241503586552,5656,,0.0012224558924938509,False,False
19,10.259648499999457,208169.1053181128,208169.1053181128,208306.43183920486,232,5181,2090,-1445.9241525267103,6135,232,-1445.9241525267103,-1445.9241525267103,6135,0.06592524286435378,3.7043203595709815e-05,False,False
