iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.6952817000019422,398765.85895086743,,,429,662,150,-5974.397663720882,25123,429,-5974.397663720882,-5974.397663720882,25123,,,False,False
2,0.9678329000016674,373768.8994092138,,,417,1079,300,-5156.510502500252,18608,417,-5156.510502500252,-5156.510502500252,18608,,,False,False
3,1.3363520000020799,367500.291799181,,,415,1494,450,-5257.666572630156,14643,415,-5257.666572630156,-5257.666572630156,14643,,,False,False
4,1.8339917000012065,362894.4992001904,,,437,1931,600,-3541.845652145069,14161,437,-3541.845652145069,-3541.845652145069,14161,,,False,False
5,2.3563654999998107,359188.59326582594,,,405,2336,750,-4027.51703142503,11075,405,-4027.51703142503,-4027.51703142503,11075,,,False,False
6,3.0075517000004766,358397.42513196106,,,387,2723,900,-3089.024567750983,11052,387,-3089.024567750983,-3089.024567750983,11052,,0.10123342536172393,False,False
7,3.66570910000155,358208.8067846302,,,380,3103,1050,-3057.9579911626415,10956,380,-3057.9579911626415,-3057.9579911626415,10956,,0.04163024973232981,False,False
8,4.339560600001278,357191.3644461583,,,374,3477,1200,-3253.4224524173183,9597,374,-3253.4224524173183,-3253.4224524173183,9597,,0.028051480728227576,False,False
9,5.156766399999469,356851.1597551397,,,386,3863,1350,-2936.3907838053265,9285,386,-2936.3907838053265,-2936.3907838053265,9285,,0.016653158034552865,False,False
10,5.9425458000005165,356189.24201151304,,,402,4265,1500,-1995.2606826789556,9217,402,-1995.2606826789556,-1995.2606826789556,9217,,0.008350352184188553,False,False
11,6.7579779000006965,355371.8920300841,,,400,4665,1650,-1800.0000387779583,8482,400,-1800.0000387779583,-1800.0000387779583,8482,,0.008441838277055061,False,False
12,7.634860000001936,355015.8956689998,,,363,5028,1800,-1800.0000481439415,8018,363,-1800.0000481439415,-1800.0000481439415,8018,,0.008913547224845492,False,False
13,8.522319100000459,354799.4974281613,,,357,5385,1950,-2981.1412630547206,7434,357,-2981.1412630547206,-2981.1412630547206,7434,,0.006696318153451619,False,False
14,9.425902400002087,354395.7282626531,,,405,5790,2100,-3060.9009854395767,7186,405,-3060.9009854395767,-3060.9009854395767,7186,,0.006880828113803696,False,False
15,10.438537400001223,354177.4661121199,,,398,6188,2250,-1800.0000380368674,6606,398,-1800.0000380368674,-1800.0000380368674,6606,,0.005648053512318344,False,False
16,11.468346600002405,353845.8205489557,,,388,6576,2400,-1800.0000338662944,6176,388,-1800.0000338662944,-1800.0000338662944,6176,,0.004294294274121173,False,False
17,12.531676300000981,353662.6666057034,,,385,6961,2550,-1800.0000302195608,6052,385,-1800.0000302195608,-1800.0000302195608,6052,,0.0038117421777589555,False,False
18,13.665736700000707,353572.5138208151,,,317,7278,2700,-1796.858850558629,4279,317,-1796.858850558629,-1796.858850558629,4279,,0.0034582450545739174,False,False
19,14.798912800000835,353560.8241273787,,,249,7527,2850,-2073.49942257037,4076,249,-2073.49942257037,-2073.49942257037,4076,,0.0023558527055823814,False,False
20,15.966725500002212,353507.62913389236,,,240,7767,3000,-1789.8990796297164,4854,240,-1789.8990796297164,-1789.8990796297164,4854,,0.0018912467401737353,False,False
21,17.166141800000332,353507.6290661265,,,271,8038,3150,-1791.555968370874,4696,271,-1791.555968370874,-1791.555968370874,4696,,0.0009557594386858985,False,False
22,18.471421900001587,353478.45551461267,,,210,8248,3300,-1789.8990796297164,4901,210,-1789.8990796297164,-1789.8990796297164,4901,,0.0005208666576507108,False,False
23,19.797473400001763,353478.4555130426,,,213,8461,3450,-1777.643738036867,5281,213,-1777.643738036867,-1777.643738036867,5281,,0.00026602268020236875,False,False
24,21.142122799999925,353476.46140877955,,,185,8646,3600,-1777.643730219561,5301,185,-1777.643730219561,-1777.643730219561,5301,,0.00023860878480347778,False,False
25,22.63254280000183,353314.79333269264,,,175,8821,3750,-1741.1335950301773,2575,175,-1741.1335950301773,-1741.1335950301773,2575,,0.0005454926154554972,False,False
26,24.036562200002663,353278.9879572702,,,204,9025,3900,-1641.7864817563436,4189,204,-1641.7864817563436,-1641.7864817563436,4189,,0.0006467784286871343,False,False
