iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,2.9061470000015106,1703462.121641248,,,2479,3264,500,-4325.12440515309,50453,2479,-4325.12440515309,-4325.12440515309,50453,,,False,False
2,3.8128412000005483,1696890.8006225682,,,2487,5751,1000,-4062.9600147469273,37310,2487,-4062.9600147469273,-4062.9600147469273,37310,,,False,False
3,5.10736960000213,1685143.1646833166,,,2494,8245,1500,-2996.758495194211,30256,2494,-2996.758495194211,-2996.758495194211,30256,,,False,False
4,6.854539800002385,1678303.3162505717,,,2490,10735,2000,-2856.9028525394606,26777,2490,-2856.9028525394606,-2856.9028525394606,26777,,,False,False
5,9.031214000002365,1676135.214666265,,,2381,13116,2500,-2793.358876945997,20553,2381,-2793.358876945997,-2793.358876945997,20553,,,False,False
6,11.762500800003181,1674569.779356384,,,2284,15400,3000,-2793.3588769459966,19762,2284,-2793.3588769459966,-2793.3588769459966,19762,,0.016960953764576178,False,False
7,15.031929600001604,1672041.421107271,,,2149,17549,3500,-2774.781235644113,14606,2149,-2774.781235644113,-2774.781235644113,14606,,0.01464406519628742,False,False
8,18.86585879999984,1672041.4211072712,,,1963,19512,4000,-2094.9193536529433,10906,1963,-2094.9193536529433,-2094.9193536529433,10906,,0.007774854891042773,False,False
9,23.31446910000159,1671516.4897037346,,,1362,20874,4500,-1539.812999002279,9679,1362,-1539.812999002279,-1539.812999002279,9679,,0.004043861726972738,False,False
10,28.441998199999944,1670191.223977792,,,947,21821,5000,-1424.4341172824156,6124,947,-778.290917976987,-1424.4341172824156,6124,,0.0035462477230135,False,False
11,33.839985100003105,1670053.6501040647,,,1093,22914,5500,-1416.1721717882265,5356,1093,-376.8975062856391,-1416.1721717882265,5356,,0.0026968892595535705,False,False
12,39.462644200000796,1669788.7090198402,,,553,23467,6000,-1397.1738854999708,4444,553,-295.8155372786755,-1397.1738854999708,4444,,0.0013472824650115137,False,False
13,45.2073956000022,1669787.5468436694,,,609,24076,6500,-1424.4341172824156,5223,609,-242.99531330778063,-1424.4341172824156,5223,,0.0013479775292344531,False,False
14,51.18737250000049,1669787.3532186889,,,459,24535,7000,-1424.4341172824156,4620,459,-171.03581844859173,-1424.4341172824156,4620,,0.0010344716882525365,False,False
15,57.20122090000223,1669786.8172913159,,,391,24926,7500,-1416.1721717882265,3336,391,-168.3204566697682,-1416.1721717882265,3336,,0.00024213196708880336,False,False
16,63.37521480000214,1669786.8172913156,,,311,25237,8000,-1416.1721717882265,3838,311,-168.12999744092622,-1416.1721717882265,3838,,0.0001597749944934136,False,False
17,69.6840744000001,1669786.8172913159,,,435,25672,8500,-1398.9042048416695,4238,435,-295.3769456441132,-1398.9042048416695,4238,,1.1329149096126839e-06,False,False
18,76.07109710000077,1669786.8172913154,,,93,25765,9000,-1416.1721717882265,3093,93,-16.99691700432777,-1416.1721717882265,3093,,4.369132799823315e-07,False,False
19,82.46335580000232,1669786.8172913156,,,120,25885,9500,-1416.1721717882265,3358,120,-92.58342048997338,-1416.1721717882265,3358,,3.2095546309196977e-07,False,False
20,88.80642740000258,1669786.8172913168,1669786.8172913052,1669788.7090184456,89,25974,10000,-1424.4341172824156,3473,89,-144.7338761096521,-1424.4341172824156,3473,0.00011329140807989793,0.0,False,True
