iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.2259073000022909,583468.5534950141,,,947,1343,200,-5974.397663720882,38443,947,-5974.397663720882,-5974.397663720882,38443,,,False,False
2,1.666544800002157,582957.9861645785,,,973,2316,400,-6496.835111731683,28211,973,-6496.835111731683,-6496.835111731683,28211,,,False,False
3,2.3106573000004573,582793.3421798365,,,983,3299,600,-4530.912381471178,22364,983,-4530.912381471178,-4530.912381471178,22364,,,False,False
4,3.1428870000017923,576929.7335539352,,,958,4257,800,-3580.5742917372118,18288,958,-3580.5742917372118,-3580.5742917372118,18288,,,False,False
5,4.123709999999846,570525.519013806,,,958,5215,1000,-3353.875635195049,17655,958,-3353.875635195049,-3353.875635195049,17655,,,False,False
6,5.203420600002573,565046.9361812011,,,967,6182,1200,-2997.32046172241,17245,967,-2997.32046172241,-2997.32046172241,17245,,0.03157259667803223,False,False
7,6.373942500002158,557697.2456340346,,,954,7136,1400,-2728.67656172241,14927,954,-2728.67656172241,-2728.67656172241,14927,,0.04333200870398974,False,False
8,7.6778064999998605,551343.1622175252,,,947,8083,1600,-2706.4324351950486,13804,947,-2706.4324351950486,-2706.4324351950486,13804,,0.05396454915678583,False,False
9,9.115831500002969,547125.7836755473,,,968,9051,1800,-2185.374101117258,12194,968,-2185.374101117258,-2185.374101117258,12194,,0.051659583732654994,False,False
10,10.683509800001048,540462.7385929046,,,945,9996,2000,-2122.2481416233127,10612,945,-2122.2481416233127,-2122.2481416233127,10612,,0.05269313890265071,False,False
11,12.411672400001407,531787.9814890758,,,944,10940,2200,-1947.8398139378971,9620,944,-1947.8398139378971,-1947.8398139378971,9620,,0.05886051682166759,False,False
12,14.328770400003123,524861.0461495968,,,708,11648,2400,-1800.0000471170451,5749,708,-1800.0000471170451,-1800.0000471170451,5749,,0.058878181202252515,False,False
13,16.472754200000054,522677.58358219557,,,466,12114,2600,-1698.6669815925475,2634,466,-1698.6669815925475,-1698.6669815925475,2634,,0.05199226289491913,False,False
14,18.934473000001162,522190.77263457404,,,479,12593,2800,-571.5232671975159,6628,479,-571.5232671975159,-571.5232671975159,6628,,0.04557454937228856,False,False
15,21.34739570000238,521540.8118442058,,,294,12887,3000,-678.6006882543832,4428,294,-678.6006882543832,-678.6006882543832,4428,,0.03501060368742927,False,False
16,23.882249400001456,521534.5979962737,,,299,13186,3200,-449.7773591000855,4931,299,-435.3145539028517,-449.7773591000855,4931,,0.019280961303584337,False,False
17,26.460812200002692,521530.413107144,,,140,13326,3400,-449.7773591000855,4884,140,-165.40983255614083,-449.7773591000855,4884,,0.006345742491058282,False,False
18,29.036925500000507,521529.69004527,,,172,13498,3600,-449.7773591000855,5800,172,-158.70964932199786,-449.7773591000855,5800,,0.002196179007828126,False,False
19,31.727554700002656,521528.7365643761,,,253,13751,3800,-449.7773591000855,5739,253,-327.5594904533052,-449.7773591000855,5739,,0.0012678049955915747,False,False
20,34.394942300001276,521528.7365695166,521528.7365695164,521537.9692701234,89,13840,4000,-449.7773591000855,4268,89,-327.7526726543829,-449.7773591000855,4268,0.001770283498228053,2.31530772184102e-05,False,True
