iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.43398769999839715,261655.11008885296,,,324,511,110,-5891.6101749490645,18554,324,-5891.6101749490645,-5891.6101749490645,18554,,,False,False
2,0.6452589000000444,241106.01669199433,,,285,796,220,-5891.6101749490645,13487,285,-5891.6101749490645,-5891.6101749490645,13487,,,False,False
3,0.914739699997881,236405.30656264097,,,290,1086,330,-3242.9029781577005,10483,290,-3242.9029781577005,-3242.9029781577005,10483,,,False,False
4,1.2425637999986066,233354.78085140017,,,252,1338,440,-3515.6616026099164,8685,252,-3515.6616026099164,-3515.6616026099164,8685,,,False,False
5,1.6260461999991094,230835.281904766,,,215,1553,550,-5278.662996665929,8424,215,-5278.662996665929,-5278.662996665929,8424,,,False,False
6,2.054711699998734,224234.97492765263,,,300,1853,660,-3138.163624847194,8625,300,-3138.163624847194,-3138.163624847194,8625,,0.1430132021824194,False,False
7,2.530379299998458,221909.13042609874,,,297,2150,770,-2394.550311170896,8192,297,-2394.550311170896,-2394.550311170896,8192,,0.07962010458834395,False,False
8,3.072544200000266,219688.77285913457,,,278,2428,880,-2549.180494542181,7942,278,-2549.180494542181,-2549.180494542181,7942,,0.07071133024282167,False,False
9,3.647863599999255,217104.87774663465,,,300,2728,990,-2615.9843978325302,8269,300,-2615.9843978325302,-2615.9843978325302,8269,,0.06963604107649896,False,False
10,4.29314979999981,215269.55884226534,,,281,3009,1100,-1756.2484094339195,7042,281,-1756.2484094339195,-1756.2484094339195,7042,,0.06743216606256268,False,False
11,4.966088000001037,214925.23394592977,,,294,3303,1210,-1874.743512018747,7163,294,-1874.743512018747,-1874.743512018747,7163,,0.04151779170366516,False,False
12,5.645108799999434,214829.9277526509,,,295,3598,1320,-1732.1219764341204,6179,295,-1732.1219764341204,-1732.1219764341204,6179,,0.031901358271535354,False,False
13,6.372380099997827,214749.9572543439,,,274,3872,1430,-1629.7575443453306,5979,274,-1629.7575443453306,-1629.7575443453306,5979,,0.022480964960177815,False,False
14,7.137923800000863,214749.95725199,,,286,4158,1540,-1656.237214983142,6250,286,-1656.237214983142,-1656.237214983142,6250,,0.010846925776549691,False,False
15,7.9425781999998435,214544.21544710867,,,287,4445,1650,-1442.180068370874,6061,287,-1442.180068370874,-1442.180068370874,6061,,0.003369465701781602,False,False
16,8.769855700000335,214440.9305835113,,,255,4700,1760,-1442.180068370874,5421,255,-1442.180068370874,-1442.180068370874,5421,,0.0022533573816665028,False,False
17,9.590209399997548,214410.14055755312,,,240,4940,1870,-1635.137153018748,5764,240,-1635.137153018748,-1635.137153018748,5764,,0.001954044296756933,False,False
18,10.481946199997765,214018.58773857946,,,254,5194,1980,-1481.7501342284995,4061,254,-1481.7501342284995,-1481.7501342284995,4061,,0.003405679447461896,False,False
19,11.400224799999705,214016.06378041633,,,236,5430,2090,-1479.226213497596,3063,236,-1479.226213497596,-1479.226213497596,3063,,0.003417432445458065,False,False
20,12.328354799999943,214016.0637885956,,,235,5665,2200,-1479.226213497596,3022,235,-1479.226213497596,-1479.226213497596,3022,,0.002461738049718073,False,False
21,13.292605399998138,213951.09376182445,,,219,5884,2310,-1457.05932632936,3120,219,-1457.05932632936,-1457.05932632936,3120,,0.0022842505875812456,False,False
22,14.281662199999118,213867.48598516997,,,173,6057,2420,-1451.7373070878416,2064,173,-1451.7373070878416,-1451.7373070878416,2064,,0.0025309184116573493,False,False
23,15.278613499998755,213841.59042566727,,,162,6219,2530,-1451.737301117258,1985,162,-1451.737301117258,-1451.737301117258,1985,,0.0008270184135986973,False,False
24,16.33192770000096,213813.10199234152,,,151,6370,2640,-1451.7373063893635,1831,151,-1451.7373063893635,-1451.7373063893635,1831,,0.0009483483832459126,False,False
25,17.39655689999927,213783.55561870735,,,143,6513,2750,-1451.7372897710761,1669,143,-1451.7372897710761,-1451.7372897710761,1669,,0.0010864052247869004,False,False
26,18.493121799998335,213467.64315804493,,,179,6692,2860,-1460.7985683708741,4226,179,-1460.7985683708741,-1460.7985683708741,4226,,0.0022596313731291823,False,False
27,19.63620230000015,213398.37797687514,,,155,6847,2970,-1460.7985683708741,4421,155,-1460.7985683708741,-1460.7985683708741,4421,,0.002193451735470257,False,False
28,20.759509499999695,213355.87553090823,,,141,6988,3080,-1460.798563512687,4558,141,-1460.798563512687,-1460.798563512687,4558,,0.0022713771151448197,False,False
29,21.88679609999963,213315.2438286025,,,120,7108,3190,-1397.1854277976981,3659,120,-1397.1854277976981,-1397.1854277976981,3659,,0.0023284736019443474,False,False
30,23.060782199998357,213082.6489215989,,,126,7234,3300,-1271.8110709128346,3835,126,-1271.8110709128346,-1271.8110709128346,3835,,0.0032785809698035813,False,False
31,24.29925209999783,213007.64892159894,,,91,7325,3410,-897.1853709128345,1778,91,-897.1853709128345,-897.1853709128345,1778,,0.00215486632840847,False,False
32,25.474006599997665,212957.64892159897,,,104,7429,3520,-440.603863512687,2031,104,-440.603863512687,-440.603863512687,2031,,0.0020652877470508663,False,False
33,26.728233199999522,212957.64892159897,,,57,7486,3630,-523.5501450202853,1223,57,-523.5501450202853,-523.5501450202853,1223,,0.001866490005575554,False,False
