iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.23079060000236495,506923.3192524338,,,375,500,125,-3664.9197568014047,4458,375,-3664.9197568014047,-3664.9197568014047,4458,,,False,False
2,0.39398890000302345,356162.2371904365,,,287,787,250,-3636.532556315421,2056,287,-3636.532556315421,-3636.532556315421,2056,,,False,False
3,0.5849885000025097,338262.49086899724,,,197,984,375,-2244.1542280665785,1097,197,-2244.1542280665785,-2244.1542280665785,1097,,,False,False
4,0.8172989000013331,332927.6821520444,,,134,1118,500,-1851.471450848945,868,134,-1851.471450848945,-1851.471450848945,868,,,False,False
5,1.0520955000029062,329223.06502028706,,,95,1213,625,-1782.5778811997354,813,95,-1782.5778811997354,-1782.5778811997354,813,,,False,False
6,1.2978249000007054,325654.7821770644,,,142,1355,750,-1578.485169217668,1113,142,-1578.485169217668,-1578.485169217668,1113,,0.35758571403400496,False,False
7,1.5545984000018507,322897.97680825315,,,85,1440,875,-1178.485169217668,519,85,-1178.485169217668,-1178.485169217668,519,,0.09339637083534288,False,False
8,1.8212382000019716,320292.41788814036,,,37,1477,1000,-440.2990128499441,470,37,-415.94948606657886,-440.2990128499441,470,,0.05312463978696458,False,False
9,2.0900644000030297,320052.51837100304,,,28,1505,1125,-440.2990128499441,449,28,-362.95509195858676,-440.2990128499441,449,,0.038672554044819236,False,False
10,2.3587963999998465,319717.58744054317,,,1,1506,1250,-440.2990128499441,236,1,-69.73252169865873,-440.2990128499441,236,,0.028872453329350286,False,False
11,2.633138000001054,319717.58744054317,,,11,1517,1375,-435.0766137274486,339,11,-435.0766137274486,-435.0766137274486,339,,0.01823156011046405,False,False
12,2.9045351000022492,319717.58744054317,,,4,1521,1500,-377.42306937704006,406,4,-24.974246512150785,-377.42306937704006,406,,0.009849517792422088,False,False
13,3.1789071000021067,319717.58744054317,,,14,1535,1625,-440.2990128499441,335,14,-74.53741370938388,-440.2990128499441,335,,0.001794705136597868,False,False
14,3.4547242000007827,319717.58744054317,,,4,1539,1750,-444.3554855504749,482,4,-4.491232925829536e-05,-444.3554855504749,482,,0.0010464874082684826,False,False
15,3.778915099999722,319717.58744054317,319717.58744054317,319717.58744054317,0,1539,1875,-444.3554855504749,531,0,0.0,-444.3554855504749,531,0.0,0.0,False,False
