iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.24124229999870295,511309.70413860335,,,375,500,125,-3532.3725599753975,4775,375,-3532.3725599753975,-3532.3725599753975,4775,,,False,False
2,0.4508442999976978,350714.20796017733,,,281,781,250,-3508.4335011532994,2087,281,-3508.4335011532994,-3508.4335011532994,2087,,,False,False
3,0.6438207999999577,332501.0481775778,,,251,1032,375,-2082.479371691944,1294,251,-2082.479371691944,-2082.479371691944,1294,,,False,False
4,0.8648708000000624,330013.7308153325,,,182,1214,500,-1863.2982954943093,1046,182,-1863.2982954943093,-1863.2982954943093,1046,,,False,False
5,1.1090631000006397,327854.0203882004,,,163,1377,625,-1788.3660156819897,1333,163,-1788.3660156819897,-1788.3660156819897,1333,,,False,False
6,1.3698898999973608,325762.22241215094,,,76,1453,750,-1771.0599954943093,519,76,-1771.0599954943093,-1771.0599954943093,519,,0.36288668144689684,False,False
7,1.640985099998943,322304.0915909383,,,97,1550,875,-1502.7574509810079,1159,97,-1502.7574509810079,-1502.7574509810079,1159,,0.08100645974532332,False,False
8,1.915593899997475,318783.6496037842,,,112,1662,1000,-1502.75741568199,1155,112,-1502.75741568199,-1502.75741568199,1155,,0.041255204003048974,False,False
9,2.2105195999974967,315730.3643126546,,,51,1713,1125,-1107.405414286654,990,51,-1107.405414286654,-1107.405414286654,990,,0.043281127931826945,False,False
10,2.5111003999991226,314082.1448051659,,,44,1757,1250,-696.6044489866819,783,44,-696.6044489866819,-696.6044489866819,783,,0.04200612079341818,False,False
11,2.8200758999992104,313530.70519386575,,,71,1828,1375,-426.8778525364937,925,71,-400.0000289866821,-426.8778525364937,925,,0.03754737773985958,False,False
12,3.130457100000058,313412.49879129964,,,14,1842,1500,-430.3798495150072,664,14,-234.55006898668216,-430.3798495150072,664,,0.027587588962176928,False,False
13,3.441671000000497,313412.49879129964,,,13,1855,1625,-355.21383342731906,655,13,-200.00000898668213,-355.21383342731906,655,,0.016848890522334986,False,False
14,3.762287199999264,313412.49879129964,,,24,1879,1750,-430.3798495150072,1041,24,-204.49436898668228,-430.3798495150072,1041,,0.007341281623010654,False,False
15,4.086886199998844,313412.49879129964,,,8,1887,1875,-430.3798495150072,616,8,-159.63947676476982,-430.3798495150072,616,,0.002132072850819449,False,False
16,4.422049900000275,313412.49879129964,,,5,1892,2000,-430.3798495150072,574,5,-4.246548323875231,-430.3798495150072,574,,0.0003770169894301696,False,False
17,4.748279899999034,313412.49879129964,313412.49879129964,313412.49879129964,6,1898,2125,-402.68418839911965,888,6,-177.87520489999997,-402.68418839911965,888,0.0,0.0,False,True
