iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.1568427000020165,586332.984943659,,,951,1341,200,-5919.235077102388,30008,951,-5919.235077102388,-5919.235077102388,30008,,,False,False
2,1.5711286000005202,585080.8431649355,,,988,2329,400,-5374.696325544095,21514,988,-5374.696325544095,-5374.696325544095,21514,,,False,False
3,2.1650611000004574,577560.8197973722,,,976,3305,600,-4145.915857520339,14406,976,-4145.915857520339,-4145.915857520339,14406,,,False,False
4,2.8995207000007213,567265.958145261,,,960,4265,800,-3125.5890462146763,11817,960,-3125.5890462146763,-3125.5890462146763,11817,,,False,False
5,3.782375200000388,556852.504302756,,,966,5231,1000,-2845.201457920612,9630,966,-2845.201457920612,-2845.201457920612,9630,,,False,False
6,4.79993960000138,550099.2641222592,,,915,6146,1200,-2285.343352534006,7884,915,-2285.343352534006,-2285.343352534006,7884,,0.061797172855423674,False,False
7,5.9675332000006165,546088.9094778933,,,905,7051,1400,-2048.6014542084454,6865,905,-2048.6014542084454,-2048.6014542084454,6865,,0.06664366837943164,False,False
8,7.238740200002212,541681.6976759846,,,799,7850,1600,-2063.065624825299,6360,799,-2063.065624825299,-2063.065624825299,6360,,0.062121807594177236,False,False
9,8.7234008000014,537562.019625628,,,611,8461,1800,-1190.9391305264346,5479,611,-1190.9391305264346,-1190.9391305264346,5479,,0.05236333697293126,False,False
10,10.295590400000947,535534.9497482965,,,489,8950,2000,-534.6239099818636,3432,489,-534.6239099818636,-534.6239099818636,3432,,0.038282228040173,False,False
11,11.988101700000698,534910.9259092307,,,503,9453,2200,-410.09364205057,6762,503,-251.1888121300526,-410.09364205057,6762,,0.027610177296388646,False,False
12,13.773528400000941,534776.6537587983,,,395,9848,2400,-574.9999991528105,4504,395,-574.9999991528105,-574.9999991528105,4504,,0.02071504387428499,False,False
13,15.636757400003262,534743.413260271,,,193,10041,2600,-410.09364205057,4672,193,-224.73020447903855,-410.09364205057,4672,,0.012808785021686059,False,False
14,17.542237800000294,534743.413260271,,,319,10360,2800,-485.8022701300529,5422,319,-485.8022701300529,-485.8022701300529,5422,,0.005243313817668908,False,False
15,19.467802700000902,534743.413260271,,,307,10667,3000,-410.09364205057,5331,307,-249.47772998186338,-410.09364205057,5331,,0.0014780295635188532,False,False
16,21.478838400002132,534743.413260271,,,113,10780,3200,-410.09364205057,4024,113,-268.44731647903814,-410.09364205057,4024,,0.0003131598941917777,False,False
17,23.5156240000033,534743.413260271,,,92,10872,3400,-410.09364205057,4420,92,-147.99857090606974,-410.09364205057,4420,,6.215772190813504e-05,False,False
18,25.711558300001343,534743.4132284722,,,310,11182,3600,-410.09364205057,5562,310,-310.20675963234316,-410.09364205057,5562,,5.946539583878578e-11,False,False
19,27.769077700002526,534743.413260271,,,47,11229,3800,-410.09364205057,4635,47,-112.58860046756263,-410.09364205057,4635,,0.0,False,False
20,29.898776500001986,534743.413260271,534743.413260271,534743.413260271,315,11544,4000,-410.09364205057,6286,315,-77.17489213005274,-410.09364205057,6286,0.0,0.0,False,True
