iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.3758010000019567,600716.2699312372,,,450,600,150,-3741.8456619995563,5635,450,-3741.8456619995563,-3741.8456619995563,5635,,,False,False
2,0.5794706999986374,430546.8927882173,,,352,952,300,-2892.961582500064,2203,352,-2892.961582500064,-2892.961582500064,2203,,,False,False
3,0.8023549999998068,418283.3040831189,,,316,1268,450,-2303.471169706271,1609,316,-2303.471169706271,-2303.471169706271,1609,,,False,False
4,1.0648565000010421,409387.6385825095,,,210,1478,600,-1705.0000295218208,1038,210,-1705.0000295218208,-1705.0000295218208,1038,,,False,False
5,1.355162100000598,406721.8763769059,,,138,1616,750,-1705.0000178904693,930,138,-1705.0000178904693,-1705.0000178904693,930,,,False,False
6,1.657236600000033,403179.76038171607,,,84,1700,900,-1626.1254697062714,784,84,-1626.1254697062714,-1626.1254697062714,784,,0.32883495826096526,False,False
7,1.9821904999989783,400132.7186955265,,,54,1754,1050,-1146.3895178904686,999,54,-1146.3895178904686,-1146.3895178904686,999,,0.07064079337729957,False,False
8,2.4184342000007746,398765.85895086743,,,87,1841,1200,-453.1599849999998,1424,87,-453.1599849999998,-453.1599849999998,1424,,0.0466608275819995,False,False
9,2.7875176000015927,398765.85895086743,,,14,1855,1350,-401.3662323006738,753,14,-286.1630319847536,-401.3662323006738,753,,0.025945530911533104,False,False
10,3.153995600001508,398765.85895086743,,,5,1860,1500,-412.20060111725843,242,5,-129.93072819960344,-412.20060111725843,242,,0.019561321601166283,False,False
11,3.486286800001835,398765.8589508675,,,51,1911,1650,-424.1945367417484,1034,51,-144.10573301024442,-424.1945367417484,1034,,0.010947725715868415,False,False
12,3.8271229000019957,398765.85895086743,,,8,1919,1800,-401.3662323006738,703,8,-252.66068279960223,-401.3662323006738,703,,0.0034160159386994026,False,False
13,4.164772500000254,398765.8589508675,398765.8589508675,398765.85895086743,5,1924,1950,-429.73500111725843,625,5,-158.3225281996033,-429.73500111725843,625,0.0,0.0,False,True
