iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.795624599999428,565471.0425662863,,,294,494,100,-5919.235077102388,19350,294,-5919.235077102388,-5919.235077102388,19350,,,False,False
2,0.993168599998171,565471.0425662863,,,275,769,200,-7559.605739771059,16975,275,-7559.605739771059,-7559.605739771059,16975,,,False,False
3,1.2422755000006873,565471.0425662864,,,281,1050,300,-5196.755922508228,15475,281,-5196.755922508228,-5196.755922508228,15475,,,False,False
4,1.5433268999986467,565471.0425662869,,,282,1332,400,-5919.235077102388,14312,282,-5919.235077102388,-5919.235077102388,14312,,,False,False
5,1.8971921999982442,565471.0425662957,,,285,1617,500,-5919.235130409238,13686,285,-5919.235130409238,-5919.235130409238,13686,,,False,False
6,2.309021199998824,565471.0425663315,565471.0425662863,565471.0425662863,283,1900,600,-10385.58693977106,13438,283,-10385.58693977106,-10385.58693977106,13438,0.0,0.0,False,True
