iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.33120939999935217,515417.3558507941,,,375,500,125,-3597.8192260268524,4487,375,-3597.8192260268524,-3597.8192260268524,4487,,,False,False
2,0.5193982999990112,360113.3132865273,,,324,824,250,-2979.1757852139194,1562,324,-2979.1757852139194,-2979.1757852139194,1562,,,False,False
3,0.714513299997634,344636.1766134522,,,258,1082,375,-1793.9573363600603,1089,258,-1793.9573363600603,-1793.9573363600603,1089,,,False,False
4,0.9340725999973074,341892.10105395934,,,148,1230,500,-2470.0696698870624,887,148,-2470.0696698870624,-2470.0696698870624,887,,,False,False
5,1.328621299999213,337924.57359291316,,,102,1332,625,-1793.9573274384875,622,102,-1793.9573274384875,-1793.9573274384875,622,,,False,False
6,1.5735009999989416,335544.73884074984,,,72,1404,750,-1592.3807274384876,727,72,-1592.3807274384876,-1592.3807274384876,727,,0.34898440063806235,False,False
7,1.8454621999990195,331826.7040427475,,,52,1456,875,-1450.491781928272,705,52,-1450.491781928272,-1450.491781928272,705,,0.07854919049125325,False,False
8,2.101408200000151,328220.8160477439,,,44,1500,1000,-475.616558011448,520,44,-440.9224285017393,-475.616558011448,520,,0.047630985020240525,False,False
9,2.4795030999994196,328220.8160477439,,,8,1508,1125,-475.616558011448,507,8,-200.00002960173924,-475.616558011448,507,,0.039987133262425874,False,False
10,2.7512218999981997,328220.8160477438,,,4,1512,1250,-475.616558011448,381,4,-305.0347224769587,-475.616558011448,381,,0.028715749914237337,False,False
11,3.0317556999980297,328220.8160477439,,,10,1522,1375,-475.616558011448,513,10,-200.00002893189367,-475.616558011448,513,,0.02182696357662723,False,False
12,3.3063019000001077,328220.8160477438,,,6,1528,1500,-475.616558011448,393,6,-144.69582532912955,-475.616558011448,393,,0.010866780614917583,False,False
13,3.588510599998699,328220.8160477438,328220.8160477439,328220.8160477439,4,1532,1625,-449.5301580114483,472,4,-5.562660429129664,-449.5301580114483,472,0.0,3.5468598009335497e-16,False,True
