iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.119889300000068,569342.2260107347,,,971,1357,200,-5935.879249849158,38255,971,-5935.879249849158,-5935.879249849158,38255,,,False,False
2,1.5681156999999075,568712.1721873676,,,991,2348,400,-5516.853294900125,23169,991,-5516.853294900125,-5516.853294900125,23169,,,False,False
3,2.1720783000018855,565435.2573033242,,,990,3338,600,-3863.9688551184536,19695,990,-3863.9688551184536,-3863.9688551184536,19695,,,False,False
4,2.9086921000016446,559420.3250578395,,,980,4318,800,-3396.07764535536,17733,980,-3396.07764535536,-3396.07764535536,17733,,,False,False
5,3.7931768000016746,550358.8125512343,,,969,5287,1000,-2839.149205107048,16001,969,-2839.149205107048,-2839.149205107048,16001,,,False,False
6,4.792662399999244,545357.972947063,,,980,6267,1200,-2333.8082949001237,14612,980,-2333.8082949001237,-2333.8082949001237,14612,,0.0421262502023158,False,False
7,5.889024700001755,540712.470133009,,,978,7245,1400,-2241.4285609294093,12511,978,-2241.4285609294093,-2241.4285609294093,12511,,0.049233519913362764,False,False
8,7.08536820000154,535792.3820304686,,,982,8227,1600,-1999.9999574504302,11288,982,-1999.9999574504302,-1999.9999574504302,11288,,0.05242487957724556,False,False
9,8.450323000000935,532430.7304469912,,,948,9175,1800,-1930.8942244751256,10746,948,-1930.8942244751256,-1930.8942244751256,10746,,0.04824564536166583,False,False
10,9.99533060000249,531084.2217987591,,,920,10095,2000,-1857.06528533032,9618,920,-1857.06528533032,-1857.06528533032,9618,,0.035021862670148264,False,False
11,11.690909500000998,525347.4842843254,,,854,10949,2200,-1800.0000483388549,6404,854,-1800.0000483388549,-1800.0000483388549,6404,,0.03669239225494928,False,False
12,13.59489410000242,521637.66430680157,,,639,11588,2400,-1800.0000363600602,5529,639,-1800.0000363600602,-1800.0000363600602,5529,,0.03527717017792334,False,False
13,15.683808400000999,519667.42832342826,,,733,12321,2600,-1760.6718638565449,11859,733,-1760.6718638565449,-1760.6718638565449,11859,,0.030095526266969805,False,False
14,18.042333100001997,514113.4328436562,,,464,12785,2800,-778.8600147193439,6271,464,-748.8187463724107,-778.8600147193439,6271,,0.03440315623397063,False,False
15,20.457772800000384,513894.79048732854,,,326,13111,3000,-792.3554293188811,5951,326,-792.3554293188811,-792.3554293188811,5951,,0.03236667670752988,False,False
16,22.933471800002735,513849.6385382383,,,123,13234,3200,-400.00000726807554,3257,123,-400.00000726807554,-400.00000726807554,3257,,0.021886172657227934,False,False
17,25.39733089999936,513849.63859181444,,,126,13360,3400,-446.36073775120303,3251,126,-135.9452712135344,-446.36073775120303,3251,,0.014929952815689703,False,False
18,27.984495900000184,513849.6385439641,,,45,13405,3600,-446.36073775120303,2555,45,-166.66669822640142,-446.36073775120303,2555,,0.011195217291631641,False,False
19,30.546316600000864,513849.63865342695,,,205,13610,3800,-446.36073775120303,3757,205,-148.96042621353445,-446.36073775120303,3757,,0.0005131050335918508,False,False
20,33.09135100000276,513849.63856336277,513849.6385500481,513854.5990721709,57,13667,4000,-446.36073775120303,2438,57,-156.11891367401813,-446.36073775120303,2438,0.0009653552058801075,8.786219436659666e-05,False,True
