iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.25341439999829163,513753.01620047935,,,375,500,125,-3690.489332466139,4326,375,-3690.489332466139,-3690.489332466139,4326,,,False,False
2,0.4168742999972892,349407.80572272587,,,288,788,250,-3306.5253571456715,1919,288,-3306.5253571456715,-3306.5253571456715,1919,,,False,False
3,0.6026380000002973,337674.72291894426,,,273,1061,375,-2434.701415922542,1270,273,-2434.701415922542,-2434.701415922542,1270,,,False,False
4,0.819378099997266,330963.84384408215,,,161,1222,500,-2462.6198749225414,800,161,-2462.6198749225414,-2462.6198749225414,800,,,False,False
5,1.0589287000002514,326174.19895970525,,,151,1373,625,-1294.3490022565497,1253,151,-1294.3490022565497,-1294.3490022565497,1253,,,False,False
6,1.310226399997191,323806.56014752167,,,65,1438,750,-1611.203254589519,462,65,-1611.203254589519,-1611.203254589519,462,,0.3697232912766702,False,False
7,1.5761463999988337,320346.57744012156,,,87,1525,875,-1474.9999899460854,1089,87,-1474.9999899460854,-1474.9999899460854,1089,,0.08317280783837433,False,False
8,1.8478943999980402,319082.3953092211,,,46,1571,1000,-445.7684433814434,518,46,-199.99999987871638,-445.7684433814434,518,,0.05505987374182598,False,False
9,2.1266667999989295,318928.4822341582,,,28,1599,1125,-445.7684433814434,979,28,-304.17974855351576,-445.7684433814434,979,,0.036364581309352426,False,False
10,2.4032379999989644,318928.4822341582,,,23,1622,1250,-445.7684433814434,409,23,-413.39271600000006,-445.7684433814434,409,,0.02221425467942104,False,False
11,2.6856557999999495,318928.4822341582,,,3,1625,1375,-445.7684433814434,965,3,-76.19568753421504,-445.7684433814434,965,,0.015064790259780659,False,False
12,2.9876115000006394,318928.4822341582,,,4,1629,1500,-445.7684433814434,468,4,-200.000032402746,-445.7684433814434,468,,0.004426753103764386,False,False
13,3.2831882999998925,318928.4822341582,,,6,1635,1625,-445.7684433814434,446,6,-360.56023655351714,-445.7684433814434,446,,0.00048236153835361424,False,False
14,3.571776699998736,318928.4822341582,318928.4822341582,318928.4822341582,6,1641,1750,-445.7684433814434,429,6,-88.9019514505726,-445.7684433814434,429,0.0,0.0,False,True
