iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.7933324999976321,620547.2525060768,,,285,485,100,-5928.634326595717,16690,285,-5928.634326595717,-5928.634326595717,16690,,,False,False
2,0.9970275999985461,620547.2525060768,,,275,760,200,-5928.634326595717,13392,275,-5928.634326595717,-5928.634326595717,13392,,,False,False
3,1.2481052999974054,620547.2525060768,,,284,1044,300,-5928.6344,12432,284,-5928.6344,-5928.6344,12432,,,False,False
4,1.5629993000002287,620547.2525060851,,,285,1329,400,-5928.634395862989,11554,285,-5928.634395862989,-5928.634395862989,11554,,,False,False
5,1.9312132999984897,620540.7505869123,,,279,1608,500,-7856.830750773835,9437,279,-7856.830750773835,-7856.830750773835,9437,,,False,False
6,2.3469646999983524,620525.9457434915,620525.9457434915,620525.9457434915,293,1901,600,-7334.460569797654,9037,293,-7334.460569797654,-7334.460569797654,9037,0.0,3.433543940328923e-05,False,True
