iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.1879375999997137,598362.728341554,,,989,1381,200,-5971.58549780791,28272,989,-5971.58549780791,-5971.58549780791,28272,,,False,False
2,1.6249628000005032,597156.4565589789,,,987,2368,400,-8087.527441085684,18103,987,-8087.527441085684,-8087.527441085684,18103,,,False,False
3,2.235139899999922,584983.596210582,,,998,3366,600,-3113.2650319795275,14861,998,-3113.2650319795275,-3113.2650319795275,14861,,,False,False
4,2.9539273000009416,566142.530281591,,,969,4335,800,-2610.67558804325,12906,969,-2610.67558804325,-2610.67558804325,12906,,,False,False
5,3.7834500999997545,559092.5758156375,,,973,5308,1000,-2144.555333938912,10907,973,-2144.555333938912,-2144.555333938912,10907,,,False,False
6,4.7715296000023955,544422.8679428591,,,947,6255,1200,-1961.010779903962,7940,947,-1961.010779903962,-1961.010779903962,7940,,0.09014575581637035,False,False
7,5.893069200003083,540012.8560788409,,,952,7207,1400,-1899.1922350602104,6945,952,-1899.1922350602104,-1899.1922350602104,6945,,0.09569284540507035,False,False
8,7.1660666999996465,535161.6964086747,,,642,7849,1600,-1283.9447687274483,6029,642,-1283.9447687274483,-1283.9447687274483,6029,,0.085168028855244,False,False
9,8.579043000001548,533939.8303817136,,,595,8444,1800,-998.2451927963632,7002,595,-998.2451927963632,-998.2451927963632,7002,,0.05688090573916125,False,False
10,10.152311000001646,532870.0983011973,,,432,8876,2000,-447.1777427752372,4689,432,-368.59100772755596,-447.1777427752372,4689,,0.04690185248155958,False,False
11,11.78428950000307,532767.4572386248,,,449,9325,2200,-447.1777427752372,4388,449,-346.34310162097836,-447.1777427752372,4388,,0.021408745647064888,False,False
12,13.575415400002385,532763.0121385189,,,354,9679,2400,-447.1777427752372,4410,354,-320.952182635613,-447.1777427752372,4410,,0.013425317302563609,False,False
13,15.395282800000132,532757.8619197733,,,258,9937,2600,-447.1777427752372,4718,258,-266.751974727556,-447.1777427752372,4718,,0.004491790995194366,False,False
14,17.40016480000122,532757.8618837198,,,216,10153,2800,-447.1777427752372,3981,216,-171.83992362097842,-447.1777427752372,3981,,0.002213673584060557,False,False
15,19.35611780000181,532757.8056033005,,,244,10397,3000,-447.1777427752372,4757,244,-165.72471614343021,-447.1777427752372,4757,,0.00021073184300418339,False,False
16,21.321194500000274,532757.8056134644,,,112,10509,3200,-447.1777427752372,4502,112,-77.88951809687205,-447.1777427752372,4502,,1.811601859164941e-05,False,False
17,23.368845600001805,532757.8055648427,,,87,10596,3400,-447.1777427752372,4820,87,-131.3067030402035,-447.1777427752372,4820,,9.77277618298284e-06,False,False
18,25.359379000001354,532757.8055783043,,,44,10640,3600,-447.1777427752372,4284,44,-108.90554214247823,-447.1777427752372,4284,,1.0575436416011196e-07,False,False
19,27.354449500002374,532757.8055705718,,,291,10931,3800,-447.1777427752372,4601,291,-156.70899304020395,-447.1777427752372,4601,,1.0570120505044721e-07,False,False
20,29.401569100002234,532757.805563396,532757.8057103172,532762.389642453,49,10980,4000,-447.1777427752372,5133,49,-222.95664119123467,-447.1777427752372,5133,0.0008604083593274264,7.490175526322505e-11,False,True
