iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.4496967000013683,318928.4822341582,,,363,569,125,-5987.350499706797,21134,363,-5987.350499706797,-5987.350499706797,21134,,,False,False
2,0.6847254000022076,288475.3866676716,,,332,901,250,-5275.5045239305255,12677,332,-5275.5045239305255,-5275.5045239305255,12677,,,False,False
3,0.9919111000017438,282921.753227131,,,328,1229,375,-5370.6928991476325,10583,328,-5370.6928991476325,-5370.6928991476325,10583,,,False,False
4,1.3709570999999414,279209.4412488283,,,295,1524,500,-3408.524985482117,9447,295,-3408.524985482117,-3408.524985482117,9447,,,False,False
5,1.807863100002578,278657.7781229224,,,230,1754,625,-2778.3521450277867,7990,230,-2778.3521450277867,-2778.3521450277867,7990,,,False,False
6,2.305818900000304,274989.78776717023,,,324,2078,750,-3516.692799120389,9557,324,-3516.692799120389,-3516.692799120389,9557,,0.13776974122595942,False,False
7,2.834089400002995,272403.03294844273,,,324,2402,875,-3198.439892201744,8407,324,-3198.439892201744,-3198.439892201744,8407,,0.0557148181856655,False,False
8,3.399654600001668,271924.67989057524,,,320,2722,1000,-1940.7588344549822,8242,320,-1940.7588344549822,-1940.7588344549822,8242,,0.03886966347097119,False,False
9,3.987723600002937,271579.80772341305,,,329,3051,1125,-3147.598588989123,8590,329,-3147.598588989123,-3147.598588989123,8590,,0.02732584360790229,False,False
10,4.677484900003037,271520.19738166453,,,327,3378,1250,-1800.0000256833596,8511,327,-1800.0000256833596,-1800.0000256833596,8511,,0.025614145025262207,False,False
11,5.327670300001046,270727.8654850106,,,335,3713,1375,-2081.0240244549823,7406,335,-2081.0240244549823,-2081.0240244549823,7406,,0.015498474749790075,False,False
12,6.012871500002802,270552.2287645112,,,330,4043,1500,-1800.0000341438426,6991,330,-1800.0000341438426,-1800.0000341438426,6991,,0.006794359680576149,False,False
13,6.728345200001058,270204.3320078513,,,339,4382,1625,-1745.7682,7152,339,-1745.7682,-1745.7682,7152,,0.006326560293888153,False,False
14,7.477957300001435,269996.23407079617,,,332,4714,1750,-1725.56844566593,5245,332,-1725.56844566593,-1725.56844566593,5245,,0.005830969783400269,False,False
15,8.26320570000098,269970.2902992373,,,294,5008,1875,-1720.6751341438426,4309,294,-1720.6751341438426,-1720.6751341438426,4309,,0.005708257055546389,False,False
16,9.073220700000093,269967.6648174454,,,320,5328,2000,-1720.6751341438426,7017,320,-1720.6751341438426,-1720.6751341438426,7017,,0.002807988258627603,False,False
17,9.941842700001871,269967.6648001761,,,261,5589,2125,-1720.6751341438426,3756,261,-1720.6751341438426,-1720.6751341438426,3756,,0.002160632595800488,False,False
18,10.842631999999867,269920.07999845303,,,281,5870,2250,-1720.6751272082383,7239,281,-1720.6751272082383,-1720.6751272082383,7239,,0.0010519890902044688,False,False
19,11.789929500002472,269735.144993148,,,267,6137,2375,-1715.6963039531172,2888,267,-1715.6963039531172,-1715.6963039531172,2888,,0.0009670100716283408,False,False
20,12.795876800002588,269735.14499314677,,,249,6386,2500,-1703.6882256833596,3508,249,-1703.6882256833596,-1703.6882256833596,3508,,0.0008710043828522622,False,False
21,13.784300400002394,269735.144993091,,,235,6621,2625,-1703.6882272082385,3483,235,-1703.6882272082385,-1703.6882272082385,3483,,0.0008612876824030667,False,False
22,14.852550800002064,269720.5785090398,,,228,6849,2750,-1703.688223431021,3774,228,-1703.688223431021,-1703.688223431021,3774,,0.0009152440212392322,False,False
23,15.954033100002562,269720.57849724055,,,208,7057,2875,-1718.9750458225376,3423,208,-1718.9750458225376,-1718.9750458225376,3423,,0.0007391132264543712,False,False
24,17.071125800001028,269720.5784972075,269720.5784976592,269720.5784972419,182,7239,3000,-1717.9934418709959,3283,182,-1717.9934418709959,-1717.9934418709959,3283,0.0,5.4002958868658765e-05,False,True
